"","subjID","trialNumber","role","util","p","k","ksay","callBS","lie"
"5034","sona-28813",67,"sender","red",0.8,8,8,TRUE,0
"5035","sona-28813",69,"sender","red",0.8,6,6,FALSE,0
"5036","sona-28813",71,"sender","red",0.8,10,10,TRUE,0
"5037","sona-28813",73,"sender","red",0.8,7,7,TRUE,0
"5038","sona-28813",75,"sender","red",0.8,10,10,TRUE,0
"5039","sona-28813",77,"sender","red",0.8,5,5,FALSE,0
"5040","sona-28813",79,"sender","red",0.8,7,7,TRUE,0
"5041","sona-28813",81,"sender","red",0.8,10,10,TRUE,0
"5042","sona-28813",83,"sender","red",0.8,10,10,TRUE,0
"5043","sona-28813",85,"sender","red",0.8,0,0,TRUE,0
"5044","sona-28813",87,"sender","red",0.8,8,8,TRUE,0
"5045","sona-28813",89,"sender","red",0.8,7,7,TRUE,0
"5046","sona-28813",91,"sender","red",0.8,9,9,TRUE,0
"5047","sona-28813",93,"sender","red",0.8,6,5,FALSE,1
"5048","sona-28813",95,"sender","red",0.8,9,9,TRUE,0
"5049","sona-28813",97,"sender","red",0.8,3,3,FALSE,0
"5050","sona-28813",99,"sender","red",0.8,7,7,TRUE,0
"5051","sona-26271",2,"sender","red",0.8,7,7,TRUE,0
"5052","sona-26271",4,"sender","red",0.8,6,7,FALSE,1
"5053","sona-26271",6,"sender","red",0.8,10,10,TRUE,0
"5054","sona-26271",8,"sender","red",0.8,7,7,TRUE,0
"5055","sona-26271",10,"sender","red",0.8,10,10,TRUE,0
"5056","sona-26271",12,"sender","red",0.8,8,8,TRUE,0
"5057","sona-26271",14,"sender","red",0.8,8,8,TRUE,0
"5058","sona-26271",16,"sender","red",0.8,10,10,TRUE,0
"5059","sona-26271",18,"sender","red",0.8,4,4,TRUE,0
"5060","sona-26271",20,"sender","red",0.8,7,7,TRUE,0
"5061","sona-26271",22,"sender","red",0.8,7,7,TRUE,0
"5062","sona-26271",24,"sender","red",0.8,9,9,TRUE,0
"5063","sona-26271",26,"sender","red",0.8,8,8,TRUE,0
"5064","sona-26271",28,"sender","red",0.8,6,6,FALSE,0
"5065","sona-26271",30,"sender","red",0.8,0,0,TRUE,0
"5066","sona-26271",32,"sender","red",0.8,8,8,TRUE,0
"5067","sona-26271",34,"sender","red",0.8,7,7,TRUE,0
"5068","sona-26271",36,"sender","red",0.8,9,9,TRUE,0
"5069","sona-26271",38,"sender","red",0.8,7,7,TRUE,0
"5070","sona-26271",40,"sender","red",0.8,8,8,TRUE,0
"5071","sona-26271",42,"sender","red",0.8,5,5,TRUE,0
"5072","sona-26271",44,"sender","red",0.8,6,6,FALSE,0
"5073","sona-26271",46,"sender","red",0.8,8,8,TRUE,0
"5074","sona-26271",48,"sender","red",0.8,10,10,TRUE,0
"5075","sona-26271",50,"sender","red",0.8,7,7,TRUE,0
"5076","sona-26271",52,"sender","red",0.8,5,5,FALSE,0
"5077","sona-26271",54,"sender","red",0.8,8,8,TRUE,0
"5078","sona-26271",56,"sender","red",0.8,8,8,TRUE,0
"5079","sona-26271",58,"sender","red",0.8,8,8,TRUE,0
"5080","sona-26271",60,"sender","red",0.8,10,10,TRUE,0
"5081","sona-26271",62,"sender","red",0.8,9,9,TRUE,0
"5082","sona-26271",64,"sender","red",0.8,10,10,TRUE,0
"5083","sona-26271",66,"sender","red",0.8,1,1,TRUE,0
"5084","sona-26271",68,"sender","red",0.8,8,8,TRUE,0
"5085","sona-26271",70,"sender","red",0.8,7,7,FALSE,0
"5086","sona-26271",72,"sender","red",0.8,7,7,TRUE,0
"5087","sona-26271",74,"sender","red",0.8,9,9,TRUE,0
"5088","sona-26271",76,"sender","red",0.8,8,8,TRUE,0
"5089","sona-26271",78,"sender","red",0.8,7,7,TRUE,0
"5090","sona-26271",80,"sender","red",0.8,9,9,TRUE,0
"5091","sona-26271",82,"sender","red",0.8,8,8,TRUE,0
"5092","sona-26271",84,"sender","red",0.8,8,8,TRUE,0
"5093","sona-26271",86,"sender","red",0.8,3,3,TRUE,0
"5094","sona-26271",88,"sender","red",0.8,8,8,TRUE,0
"5095","sona-26271",90,"sender","red",0.8,8,8,TRUE,0
"5096","sona-26271",92,"sender","red",0.8,7,7,TRUE,0
"5097","sona-26271",94,"sender","red",0.8,9,9,TRUE,0
"5098","sona-26271",96,"sender","red",0.8,6,6,FALSE,0
"5099","sona-26271",98,"sender","red",0.8,8,8,TRUE,0
"5100","sona-26271",100,"sender","red",0.8,2,2,FALSE,0
"5101","sona-22766",1,"sender","red",0.2,4,4,TRUE,0
"5102","sona-22766",3,"sender","red",0.2,2,4,TRUE,1
"5103","sona-22766",5,"sender","red",0.2,9,9,TRUE,0
"5104","sona-22766",7,"sender","red",0.2,2,4,FALSE,1
"5105","sona-22766",9,"sender","red",0.2,1,3,FALSE,1
"5106","sona-22766",11,"sender","red",0.2,3,3,FALSE,0
"5107","sona-22766",13,"sender","red",0.2,3,3,FALSE,0
"5108","sona-22766",15,"sender","red",0.2,4,4,FALSE,0
"5109","sona-22766",17,"sender","red",0.2,3,4,TRUE,1
"5110","sona-22766",19,"sender","red",0.2,2,3,FALSE,1
"5111","sona-22766",21,"sender","red",0.2,1,3,TRUE,1
"5112","sona-22766",23,"sender","red",0.2,3,3,FALSE,0
"5113","sona-22766",25,"sender","red",0.2,0,3,FALSE,1
"5114","sona-22766",27,"sender","red",0.2,5,5,TRUE,0
"5115","sona-22766",29,"sender","red",0.2,1,3,FALSE,1
"5116","sona-22766",31,"sender","red",0.2,0,3,FALSE,1
"5117","sona-22766",33,"sender","red",0.2,2,2,FALSE,0
"5118","sona-22766",35,"sender","red",0.2,5,5,FALSE,0
"5119","sona-22766",37,"sender","red",0.2,1,3,TRUE,1
"5120","sona-22766",39,"sender","red",0.2,3,3,FALSE,0
"5121","sona-22766",41,"sender","red",0.2,2,3,FALSE,1
"5122","sona-22766",43,"sender","red",0.2,1,2,FALSE,1
"5123","sona-22766",45,"sender","red",0.2,2,2,FALSE,0
"5124","sona-22766",47,"sender","red",0.2,2,3,FALSE,1
"5125","sona-22766",49,"sender","red",0.2,2,2,TRUE,0
"5126","sona-22766",51,"sender","red",0.2,6,6,TRUE,0
"5127","sona-22766",53,"sender","red",0.2,3,3,FALSE,0
"5128","sona-22766",55,"sender","red",0.2,8,8,TRUE,0
"5129","sona-22766",57,"sender","red",0.2,1,3,FALSE,1
"5130","sona-22766",59,"sender","red",0.2,6,6,TRUE,0
"5131","sona-22766",61,"sender","red",0.2,2,3,FALSE,1
"5132","sona-22766",63,"sender","red",0.2,2,2,FALSE,0
"5133","sona-22766",65,"sender","red",0.2,2,3,TRUE,1
"5134","sona-22766",67,"sender","red",0.2,1,3,FALSE,1
"5135","sona-22766",69,"sender","red",0.2,0,3,TRUE,1
"5136","sona-22766",71,"sender","red",0.2,2,3,FALSE,1
"5137","sona-22766",73,"sender","red",0.2,5,5,TRUE,0
"5138","sona-22766",75,"sender","red",0.2,2,3,FALSE,1
"5139","sona-22766",77,"sender","red",0.2,2,3,FALSE,1
"5140","sona-22766",79,"sender","red",0.2,2,3,TRUE,1
"5141","sona-22766",81,"sender","red",0.2,5,5,FALSE,0
"5142","sona-22766",83,"sender","red",0.2,0,0,FALSE,0
"5143","sona-22766",85,"sender","red",0.2,7,7,FALSE,0
"5144","sona-22766",87,"sender","red",0.2,1,1,FALSE,0
"5145","sona-22766",89,"sender","red",0.2,1,3,FALSE,1
"5146","sona-22766",91,"sender","red",0.2,3,3,TRUE,0
"5147","sona-22766",93,"sender","red",0.2,0,3,FALSE,1
"5148","sona-22766",95,"sender","red",0.2,10,10,FALSE,0
"5149","sona-22766",97,"sender","red",0.2,1,1,FALSE,0
"5150","sona-22766",99,"sender","red",0.2,1,3,FALSE,1
"5151","sona-29794",2,"sender","red",0.5,3,3,FALSE,0
"5152","sona-29794",4,"sender","red",0.5,4,4,FALSE,0
"5153","sona-29794",6,"sender","red",0.5,7,7,TRUE,0
"5154","sona-29794",8,"sender","red",0.5,6,6,TRUE,0
"5155","sona-29794",10,"sender","red",0.5,4,4,FALSE,0
"5156","sona-29794",12,"sender","red",0.5,7,7,TRUE,0
"5157","sona-29794",14,"sender","red",0.5,4,4,FALSE,0
"5158","sona-29794",16,"sender","red",0.5,6,6,FALSE,0
"5159","sona-29794",18,"sender","red",0.5,6,6,FALSE,0
"5160","sona-29794",20,"sender","red",0.5,10,10,TRUE,0
"5161","sona-29794",22,"sender","red",0.5,7,7,TRUE,0
"5162","sona-29794",24,"sender","red",0.5,5,5,TRUE,0
"5163","sona-29794",26,"sender","red",0.5,6,6,TRUE,0
"5164","sona-29794",28,"sender","red",0.5,4,4,FALSE,0
"5165","sona-29794",30,"sender","red",0.5,4,4,FALSE,0
"5166","sona-29794",32,"sender","red",0.5,3,3,FALSE,0
"5167","sona-29794",34,"sender","red",0.5,2,2,FALSE,0
"5168","sona-29794",36,"sender","red",0.5,4,4,FALSE,0
"5169","sona-29794",38,"sender","red",0.5,4,4,FALSE,0
"5170","sona-29794",40,"sender","red",0.5,5,5,TRUE,0
"5171","sona-29794",42,"sender","red",0.5,8,8,TRUE,0
"5172","sona-29794",44,"sender","red",0.5,6,6,FALSE,0
"5173","sona-29794",46,"sender","red",0.5,5,5,FALSE,0
"5174","sona-29794",48,"sender","red",0.5,9,9,TRUE,0
"5175","sona-29794",50,"sender","red",0.5,4,4,TRUE,0
"5176","sona-29794",52,"sender","red",0.5,7,7,TRUE,0
"5177","sona-29794",54,"sender","red",0.5,1,1,FALSE,0
"5178","sona-29794",56,"sender","red",0.5,3,3,FALSE,0
"5179","sona-29794",58,"sender","red",0.5,4,4,FALSE,0
"5180","sona-29794",60,"sender","red",0.5,3,3,FALSE,0
"5181","sona-29794",62,"sender","red",0.5,5,5,FALSE,0
"5182","sona-29794",64,"sender","red",0.5,7,7,TRUE,0
"5183","sona-29794",66,"sender","red",0.5,8,8,TRUE,0
"5184","sona-29794",68,"sender","red",0.5,0,0,FALSE,0
"5185","sona-29794",70,"sender","red",0.5,3,3,FALSE,0
"5186","sona-29794",72,"sender","red",0.5,2,2,FALSE,0
"5187","sona-29794",74,"sender","red",0.5,6,6,TRUE,0
"5188","sona-29794",76,"sender","red",0.5,4,4,FALSE,0
"5189","sona-29794",78,"sender","red",0.5,3,3,FALSE,0
"5190","sona-29794",80,"sender","red",0.5,5,5,TRUE,0
"5191","sona-29794",82,"sender","red",0.5,7,7,TRUE,0
"5192","sona-29794",84,"sender","red",0.5,3,3,FALSE,0
"5193","sona-29794",86,"sender","red",0.5,8,8,FALSE,0
"5194","sona-29794",88,"sender","red",0.5,7,7,TRUE,0
"5195","sona-29794",90,"sender","red",0.5,7,7,TRUE,0
"5196","sona-29794",92,"sender","red",0.5,7,7,FALSE,0
"5197","sona-29794",94,"sender","red",0.5,5,5,TRUE,0
"5198","sona-29794",96,"sender","red",0.5,4,4,TRUE,0
"5199","sona-29794",98,"sender","red",0.5,4,4,FALSE,0
"5200","sona-29794",100,"sender","red",0.5,5,5,TRUE,0
"5201","sona-28234",2,"sender","red",0.8,8,8,TRUE,0
"5202","sona-28234",4,"sender","red",0.8,6,6,TRUE,0
"5203","sona-28234",6,"sender","red",0.8,1,1,TRUE,0
"5204","sona-28234",8,"sender","red",0.8,9,9,TRUE,0
"5205","sona-28234",10,"sender","red",0.8,7,7,TRUE,0
"5206","sona-28234",12,"sender","red",0.8,9,9,TRUE,0
"5207","sona-28234",14,"sender","red",0.8,8,8,TRUE,0
"5208","sona-28234",16,"sender","red",0.8,8,8,TRUE,0
"5209","sona-28234",18,"sender","red",0.8,8,8,TRUE,0
"5210","sona-28234",20,"sender","red",0.8,8,8,TRUE,0
"5211","sona-28234",22,"sender","red",0.8,8,8,TRUE,0
"5212","sona-28234",24,"sender","red",0.8,7,8,TRUE,1
"5213","sona-28234",26,"sender","red",0.8,9,8,TRUE,1
"5214","sona-28234",28,"sender","red",0.8,7,7,TRUE,0
"5215","sona-28234",30,"sender","red",0.8,9,9,TRUE,0
"5216","sona-28234",32,"sender","red",0.8,8,8,TRUE,0
"5217","sona-28234",34,"sender","red",0.8,10,10,TRUE,0
"5218","sona-28234",36,"sender","red",0.8,9,9,TRUE,0
"5219","sona-28234",38,"sender","red",0.8,2,2,TRUE,0
"5220","sona-28234",40,"sender","red",0.8,8,8,TRUE,0
"5221","sona-28234",42,"sender","red",0.8,9,9,TRUE,0
"5222","sona-28234",44,"sender","red",0.8,8,8,TRUE,0
"5223","sona-28234",46,"sender","red",0.8,10,10,TRUE,0
"5224","sona-28234",48,"sender","red",0.8,8,8,TRUE,0
"5225","sona-28234",50,"sender","red",0.8,9,9,TRUE,0
"5226","sona-28234",52,"sender","red",0.8,0,0,FALSE,0
"5227","sona-28234",54,"sender","red",0.8,8,8,TRUE,0
"5228","sona-28234",56,"sender","red",0.8,7,7,TRUE,0
"5229","sona-28234",58,"sender","red",0.8,6,6,TRUE,0
"5230","sona-28234",60,"sender","red",0.8,10,10,TRUE,0
"5231","sona-28234",62,"sender","red",0.8,3,3,FALSE,0
"5232","sona-28234",64,"sender","red",0.8,9,9,TRUE,0
"5233","sona-28234",66,"sender","red",0.8,9,9,TRUE,0
"5234","sona-28234",68,"sender","red",0.8,7,7,FALSE,0
"5235","sona-28234",70,"sender","red",0.8,7,7,FALSE,0
"5236","sona-28234",72,"sender","red",0.8,7,7,TRUE,0
"5237","sona-28234",74,"sender","red",0.8,7,7,TRUE,0
"5238","sona-28234",76,"sender","red",0.8,8,8,TRUE,0
"5239","sona-28234",78,"sender","red",0.8,5,5,FALSE,0
"5240","sona-28234",80,"sender","red",0.8,8,8,TRUE,0
"5241","sona-28234",82,"sender","red",0.8,8,8,TRUE,0
"5242","sona-28234",84,"sender","red",0.8,6,2,TRUE,1
"5243","sona-28234",86,"sender","red",0.8,5,5,TRUE,0
"5244","sona-28234",88,"sender","red",0.8,4,4,TRUE,0
"5245","sona-28234",90,"sender","red",0.8,7,7,FALSE,0
"5246","sona-28234",92,"sender","red",0.8,9,9,TRUE,0
"5247","sona-28234",94,"sender","red",0.8,10,10,TRUE,0
"5248","sona-28234",96,"sender","red",0.8,7,7,TRUE,0
"5249","sona-28234",98,"sender","red",0.8,10,10,TRUE,0
"5250","sona-28234",100,"sender","red",0.8,9,9,TRUE,0
"5251","sona-17520",2,"sender","red",0.8,7,7,TRUE,0
"5252","sona-17520",4,"sender","red",0.8,6,7,TRUE,1
"5253","sona-17520",6,"sender","red",0.8,8,7,TRUE,1
"5254","sona-17520",8,"sender","red",0.8,8,7,FALSE,1
"5255","sona-17520",10,"sender","red",0.8,8,8,TRUE,0
"5256","sona-17520",12,"sender","red",0.8,10,7,TRUE,1
"5257","sona-17520",14,"sender","red",0.8,8,7,TRUE,1
"5258","sona-17520",16,"sender","red",0.8,8,8,TRUE,0
"5259","sona-17520",18,"sender","red",0.8,8,3,FALSE,1
"5260","sona-17520",20,"sender","red",0.8,9,4,FALSE,1
"5261","sona-17520",22,"sender","red",0.8,8,7,TRUE,1
"5262","sona-17520",24,"sender","red",0.8,10,9,TRUE,1
"5263","sona-17520",26,"sender","red",0.8,3,3,FALSE,0
"5264","sona-17520",28,"sender","red",0.8,9,9,TRUE,0
"5265","sona-17520",30,"sender","red",0.8,9,10,TRUE,1
"5266","sona-17520",32,"sender","red",0.8,9,6,TRUE,1
"5267","sona-17520",34,"sender","red",0.8,8,8,TRUE,0
"5268","sona-17520",36,"sender","red",0.8,9,9,TRUE,0
"5269","sona-17520",38,"sender","red",0.8,7,7,TRUE,0
"5270","sona-17520",40,"sender","red",0.8,9,9,TRUE,0
"5271","sona-17520",42,"sender","red",0.8,9,9,TRUE,0
"5272","sona-17520",44,"sender","red",0.8,10,10,TRUE,0
"5273","sona-17520",46,"sender","red",0.8,6,6,FALSE,0
"5274","sona-17520",48,"sender","red",0.8,6,6,TRUE,0
"5275","sona-17520",50,"sender","red",0.8,10,10,TRUE,0
"5276","sona-17520",52,"sender","red",0.8,8,8,TRUE,0
"5277","sona-17520",54,"sender","red",0.8,10,10,TRUE,0
"5278","sona-17520",56,"sender","red",0.8,7,7,FALSE,0
"5279","sona-17520",58,"sender","red",0.8,6,5,TRUE,1
"5280","sona-17520",60,"sender","red",0.8,8,8,TRUE,0
"5281","sona-17520",62,"sender","red",0.8,7,8,TRUE,1
"5282","sona-17520",64,"sender","red",0.8,8,10,TRUE,1
"5283","sona-17520",66,"sender","red",0.8,10,6,TRUE,1
"5284","sona-17520",68,"sender","red",0.8,0,0,FALSE,0
"5285","sona-17520",70,"sender","red",0.8,9,0,TRUE,1
"5286","sona-17520",72,"sender","red",0.8,6,5,FALSE,1
"5287","sona-17520",74,"sender","red",0.8,6,6,FALSE,0
"5288","sona-17520",76,"sender","red",0.8,8,3,FALSE,1
"5289","sona-17520",78,"sender","red",0.8,9,8,TRUE,1
"5290","sona-17520",80,"sender","red",0.8,4,2,FALSE,1
"5291","sona-17520",82,"sender","red",0.8,10,1,FALSE,1
"5292","sona-17520",84,"sender","red",0.8,2,8,TRUE,1
"5293","sona-17520",86,"sender","red",0.8,9,10,TRUE,1
"5294","sona-17520",88,"sender","red",0.8,8,8,TRUE,0
"5295","sona-17520",90,"sender","red",0.8,5,5,FALSE,0
"5296","sona-17520",92,"sender","red",0.8,8,8,TRUE,0
"5297","sona-17520",94,"sender","red",0.8,5,5,TRUE,0
"5298","sona-17520",96,"sender","red",0.8,8,8,TRUE,0
"5299","sona-17520",98,"sender","red",0.8,10,9,TRUE,1
"5300","sona-17520",100,"sender","red",0.8,8,8,TRUE,0
"5301","sona-28520",1,"sender","red",0.8,5,6,TRUE,1
"5302","sona-28520",3,"sender","red",0.8,5,4,TRUE,1
"5303","sona-28520",5,"sender","red",0.8,8,8,TRUE,0
"5304","sona-28520",7,"sender","red",0.8,9,10,TRUE,1
"5305","sona-28520",9,"sender","red",0.8,6,7,TRUE,1
"5306","sona-28520",11,"sender","red",0.8,6,6,TRUE,0
"5307","sona-28520",13,"sender","red",0.8,7,7,TRUE,0
"5308","sona-28520",15,"sender","red",0.8,8,8,TRUE,0
"5309","sona-28520",17,"sender","red",0.8,7,7,TRUE,0
"5310","sona-28520",19,"sender","red",0.8,7,7,TRUE,0
"5311","sona-28520",21,"sender","red",0.8,7,7,TRUE,0
"5312","sona-28520",23,"sender","red",0.8,8,8,TRUE,0
"5313","sona-28520",25,"sender","red",0.8,8,8,TRUE,0
"5314","sona-28520",27,"sender","red",0.8,8,8,TRUE,0
"5315","sona-28520",29,"sender","red",0.8,9,9,TRUE,0
"5316","sona-28520",31,"sender","red",0.8,8,8,TRUE,0
"5317","sona-28520",33,"sender","red",0.8,9,9,TRUE,0
"5318","sona-28520",35,"sender","red",0.8,9,9,TRUE,0
"5319","sona-28520",37,"sender","red",0.8,4,4,TRUE,0
"5320","sona-28520",39,"sender","red",0.8,10,10,TRUE,0
"5321","sona-28520",41,"sender","red",0.8,9,9,TRUE,0
"5322","sona-28520",43,"sender","red",0.8,8,8,TRUE,0
"5323","sona-28520",45,"sender","red",0.8,5,5,FALSE,0
"5324","sona-28520",47,"sender","red",0.8,9,9,TRUE,0
"5325","sona-28520",49,"sender","red",0.8,7,7,FALSE,0
"5326","sona-28520",51,"sender","red",0.8,8,8,TRUE,0
"5327","sona-28520",53,"sender","red",0.8,8,8,TRUE,0
"5328","sona-28520",55,"sender","red",0.8,3,3,TRUE,0
"5329","sona-28520",57,"sender","red",0.8,6,6,FALSE,0
"5330","sona-28520",59,"sender","red",0.8,9,9,TRUE,0
"5331","sona-28520",61,"sender","red",0.8,10,10,TRUE,0
"5332","sona-28520",63,"sender","red",0.8,2,2,FALSE,0
"5333","sona-28520",65,"sender","red",0.8,7,7,TRUE,0
"5334","sona-28520",67,"sender","red",0.8,8,8,TRUE,0
"5335","sona-28520",69,"sender","red",0.8,6,6,TRUE,0
"5336","sona-28520",71,"sender","red",0.8,7,7,FALSE,0
"5337","sona-28520",73,"sender","red",0.8,8,8,TRUE,0
"5338","sona-28520",75,"sender","red",0.8,8,8,TRUE,0
"5339","sona-28520",77,"sender","red",0.8,9,10,TRUE,1
"5340","sona-28520",79,"sender","red",0.8,9,9,TRUE,0
"5341","sona-28520",81,"sender","red",0.8,7,7,FALSE,0
"5342","sona-28520",83,"sender","red",0.8,1,1,FALSE,0
"5343","sona-28520",85,"sender","red",0.8,9,3,TRUE,1
"5344","sona-28520",87,"sender","red",0.8,7,7,TRUE,0
"5345","sona-28520",89,"sender","red",0.8,8,8,TRUE,0
"5346","sona-28520",91,"sender","red",0.8,9,9,TRUE,0
"5347","sona-28520",93,"sender","red",0.8,9,9,TRUE,0
"5348","sona-28520",95,"sender","red",0.8,6,6,TRUE,0
"5349","sona-28520",97,"sender","red",0.8,0,5,FALSE,1
"5350","sona-28520",99,"sender","red",0.8,7,7,TRUE,0
"5351","sona-29848",1,"sender","red",0.8,8,8,TRUE,0
"5352","sona-29848",3,"sender","red",0.8,4,5,TRUE,1
"5353","sona-29848",5,"sender","red",0.8,0,4,FALSE,1
"5354","sona-29848",7,"sender","red",0.8,9,9,TRUE,0
"5355","sona-29848",9,"sender","red",0.8,9,9,TRUE,0
"5356","sona-29848",11,"sender","red",0.8,10,10,TRUE,0
"5357","sona-29848",13,"sender","red",0.8,7,7,TRUE,0
"5358","sona-29848",15,"sender","red",0.8,10,10,TRUE,0
"5359","sona-29848",17,"sender","red",0.8,10,10,TRUE,0
"5360","sona-29848",19,"sender","red",0.8,7,7,TRUE,0
"5361","sona-29848",21,"sender","red",0.8,9,9,TRUE,0
"5362","sona-29848",23,"sender","red",0.8,10,10,TRUE,0
"5363","sona-29848",25,"sender","red",0.8,7,7,TRUE,0
"5364","sona-29848",27,"sender","red",0.8,1,6,FALSE,1
"5365","sona-29848",29,"sender","red",0.8,3,5,TRUE,1
"5366","sona-29848",31,"sender","red",0.8,7,7,TRUE,0
"5367","sona-29848",33,"sender","red",0.8,5,5,TRUE,0
"5368","sona-29848",35,"sender","red",0.8,8,8,TRUE,0
"5369","sona-29848",37,"sender","red",0.8,8,8,TRUE,0
"5370","sona-29848",39,"sender","red",0.8,8,8,TRUE,0
"5371","sona-29848",41,"sender","red",0.8,2,5,FALSE,1
"5372","sona-29848",43,"sender","red",0.8,9,9,TRUE,0
"5373","sona-29848",45,"sender","red",0.8,8,8,TRUE,0
"5374","sona-29848",47,"sender","red",0.8,9,9,TRUE,0
"5375","sona-29848",49,"sender","red",0.8,8,8,TRUE,0
"5376","sona-29848",51,"sender","red",0.8,10,10,TRUE,0
"5377","sona-29848",53,"sender","red",0.8,8,9,TRUE,1
"5378","sona-29848",55,"sender","red",0.8,7,8,TRUE,1
"5379","sona-29848",57,"sender","red",0.8,7,7,FALSE,0
"5380","sona-29848",59,"sender","red",0.8,9,9,TRUE,0
"5381","sona-29848",61,"sender","red",0.8,8,8,TRUE,0
"5382","sona-29848",63,"sender","red",0.8,9,9,TRUE,0
"5383","sona-29848",65,"sender","red",0.8,8,8,TRUE,0
"5384","sona-29848",67,"sender","red",0.8,9,9,TRUE,0
"5385","sona-29848",69,"sender","red",0.8,9,9,TRUE,0
"5386","sona-29848",71,"sender","red",0.8,7,7,TRUE,0
"5387","sona-29848",73,"sender","red",0.8,6,6,TRUE,0
"5388","sona-29848",75,"sender","red",0.8,9,9,TRUE,0
"5389","sona-29848",77,"sender","red",0.8,8,8,TRUE,0
"5390","sona-29848",79,"sender","red",0.8,8,8,TRUE,0
"5391","sona-29848",81,"sender","red",0.8,7,7,FALSE,0
"5392","sona-29848",83,"sender","red",0.8,8,8,TRUE,0
"5393","sona-29848",85,"sender","red",0.8,8,8,TRUE,0
"5394","sona-29848",87,"sender","red",0.8,10,10,TRUE,0
"5395","sona-29848",89,"sender","red",0.8,6,6,FALSE,0
"5396","sona-29848",91,"sender","red",0.8,9,9,TRUE,0
"5397","sona-29848",93,"sender","red",0.8,9,9,TRUE,0
"5398","sona-29848",95,"sender","red",0.8,9,9,TRUE,0
"5399","sona-29848",97,"sender","red",0.8,7,7,TRUE,0
"5400","sona-29848",99,"sender","red",0.8,8,8,TRUE,0
"5401","sona-37984",1,"sender","blue",0.2,2,3,FALSE,1
"5402","sona-37984",3,"sender","blue",0.2,0,0,TRUE,0
"5403","sona-37984",5,"sender","blue",0.2,1,3,FALSE,1
"5404","sona-37984",7,"sender","blue",0.2,2,2,FALSE,0
"5405","sona-37984",9,"sender","blue",0.2,9,9,FALSE,0
"5406","sona-37984",11,"sender","blue",0.2,3,4,FALSE,1
"5407","sona-37984",13,"sender","blue",0.2,7,7,FALSE,0
"5408","sona-37984",15,"sender","blue",0.2,0,0,FALSE,0
"5409","sona-37984",17,"sender","blue",0.2,3,1,FALSE,1
"5410","sona-37984",19,"sender","blue",0.2,4,7,FALSE,1
"5411","sona-37984",21,"sender","blue",0.2,1,1,FALSE,0
"5412","sona-37984",23,"sender","blue",0.2,4,6,FALSE,1
"5413","sona-37984",25,"sender","blue",0.2,10,10,FALSE,0
"5414","sona-37984",27,"sender","blue",0.2,1,1,TRUE,0
"5415","sona-37984",29,"sender","blue",0.2,3,3,FALSE,0
"5416","sona-37984",31,"sender","blue",0.2,2,7,FALSE,1
"5417","sona-37984",33,"sender","blue",0.2,1,3,FALSE,1
"5418","sona-37984",35,"sender","blue",0.2,1,1,FALSE,0
"5419","sona-37984",37,"sender","blue",0.2,6,3,FALSE,1
"5420","sona-37984",39,"sender","blue",0.2,3,5,FALSE,1
"5421","sona-37984",41,"sender","blue",0.2,2,2,FALSE,0
"5422","sona-37984",43,"sender","blue",0.2,1,7,FALSE,1
"5423","sona-37984",45,"sender","blue",0.2,2,9,FALSE,1
"5424","sona-37984",47,"sender","blue",0.2,2,6,FALSE,1
"5425","sona-37984",49,"sender","blue",0.2,8,3,FALSE,1
"5426","sona-37984",51,"sender","blue",0.2,2,2,FALSE,0
"5427","sona-37984",53,"sender","blue",0.2,0,7,FALSE,1
"5428","sona-37984",55,"sender","blue",0.2,3,3,FALSE,0
"5429","sona-37984",57,"sender","blue",0.2,5,5,FALSE,0
"5430","sona-37984",59,"sender","blue",0.2,3,6,FALSE,1
"5431","sona-37984",61,"sender","blue",0.2,2,2,FALSE,0
"5432","sona-37984",63,"sender","blue",0.2,1,7,FALSE,1
"5433","sona-37984",65,"sender","blue",0.2,2,4,FALSE,1
"5434","sona-37984",67,"sender","blue",0.2,1,1,FALSE,0
"5435","sona-37984",69,"sender","blue",0.2,5,5,FALSE,0
"5436","sona-37984",71,"sender","blue",0.2,2,2,FALSE,0
"5437","sona-37984",73,"sender","blue",0.2,3,7,FALSE,1
"5438","sona-37984",75,"sender","blue",0.2,2,2,FALSE,0
"5439","sona-37984",77,"sender","blue",0.2,2,6,FALSE,1
"5440","sona-37984",79,"sender","blue",0.2,2,2,TRUE,0
"5441","sona-37984",81,"sender","blue",0.2,2,2,FALSE,0
"5442","sona-37984",83,"sender","blue",0.2,2,2,FALSE,0
"5443","sona-37984",85,"sender","blue",0.2,2,2,FALSE,0
"5444","sona-37984",87,"sender","blue",0.2,2,2,FALSE,0
"5445","sona-37984",89,"sender","blue",0.2,2,2,FALSE,0
"5446","sona-37984",91,"sender","blue",0.2,2,2,FALSE,0
"5447","sona-37984",93,"sender","blue",0.2,0,2,FALSE,1
"5448","sona-37984",95,"sender","blue",0.2,2,2,FALSE,0
"5449","sona-37984",97,"sender","blue",0.2,3,5,FALSE,1
"5450","sona-37984",99,"sender","blue",0.2,4,4,FALSE,0
"5451","sona-35151",2,"sender","blue",0.5,5,5,TRUE,0
"5452","sona-35151",4,"sender","blue",0.5,6,7,FALSE,1
"5453","sona-35151",6,"sender","blue",0.5,6,5,FALSE,1
"5454","sona-35151",8,"sender","blue",0.5,4,4,TRUE,0
