role,p,decay,ks,n,val,se,mor
Detector2,0.2,NA,3,50,0.0034217952388218677,4.822590656595331e-4,17
Detector2,0.2,NA,4,50,0.0016126798106032858,2.2769956635545124e-4,17
Detector2,0.2,NA,5,50,8.438760225324518e-4,1.1924138167310331e-4,17
Detector2,0.2,NA,6,50,3.411736335263385e-4,4.8232776597873955e-5,17
Detector2,0.2,NA,7,50,9.558465713566894e-5,1.3516419761752313e-5,17
Detector2,0.2,NA,8,50,2.3506165828079307e-5,3.3241957104136674e-6,17
Detector2,0.2,NA,9,50,6.146163440883323e-6,8.691934272281887e-7,17
Detector2,0.2,NA,10,50,2.1298135426533882e-6,3.012004782324071e-7,17
Detector,0.2,NA,0,50,0.11817972433580191,0.014737982984244983,18
Detector,0.2,NA,1,50,0.04553360858507056,0.006146214437565482,18
Detector,0.2,NA,2,50,0.035857818621236034,0.004889224143339369,18
Detector,0.2,NA,3,50,0.03438714165602613,0.004695848919598259,18
Detector,0.2,NA,4,50,0.03402149346153393,0.004647675898261625,18
Detector,0.2,NA,5,50,0.03388033985026481,0.004629069228691211,18
Detector,0.2,NA,6,50,0.033802301463012635,0.004618779899693824,18
Detector,0.2,NA,7,50,0.03377034766594094,0.004614566307751765,18
Detector,0.2,NA,8,50,0.03376244942728382,0.004613524760887211,18
Detector,0.2,NA,9,50,0.03376087978233133,0.004613317768486832,18
Detector,0.2,NA,10,50,0.03376059200456595,0.00461327981854854,18
Liar,0.2,NA,0,50,2.0215572588720577e-7,9.811462437448248e-9,18
Liar,0.2,NA,1,50,0.9999991574654495,1.5447734204944826e-7,18
Liar,0.2,NA,2,50,1.9999859428660831,1.4455039475232861e-6,18
Liar,0.2,NA,3,50,2.999891090681052,9.777399220185472e-6,18
Liar,0.2,NA,4,50,3.9993069978457996,5.847602673150357e-5,18
Liar,0.2,NA,5,50,4.995980071570865,3.271327098187097e-4,18
Liar,0.2,NA,6,50,5.977965054904917,0.0017456500365006639,18
Liar,0.2,NA,7,50,6.884989683507564,0.008809316878852102,18
Liar,0.2,NA,8,50,7.446863481189216,0.03887580346597427,18
Liar,0.2,NA,9,50,6.843174379343619,0.11627617627903257,18
Liar,0.2,NA,10,50,4.482389350253263,0.16360709455120814,18
Detector2,0.2,NA,0,50,0.09443777793981607,0.012094253133041943,18
Detector2,0.2,NA,1,50,0.02296944209954145,0.0031737564150522125,18
Detector2,0.2,NA,2,50,0.005545633458805839,7.799217254135606e-4,18
Detector2,0.2,NA,3,50,0.0019112624503308106,2.697767263631296e-4,18
Detector2,0.2,NA,4,50,9.04304379818696e-4,1.277723022103193e-4,18
Detector2,0.2,NA,5,50,4.7596357908706263e-4,6.727937709211944e-5,18
Detector2,0.2,NA,6,50,1.9356199845888428e-4,2.736850181056058e-5,18
Detector2,0.2,NA,7,50,5.4355136504469644e-5,7.686559296235363e-6,18
Detector2,0.2,NA,8,50,1.3144219073308971e-5,1.8588488545899388e-6,18
Detector2,0.2,NA,9,50,3.114964732917694e-6,4.405211649484415e-7,18
Detector2,0.2,NA,10,50,7.549133918103861e-7,1.0676079511631742e-7,18
Detector,0.2,NA,0,50,0.08731949202448656,0.011270546465887628,19
Detector,0.2,NA,1,50,0.0452045746746518,0.006103904283128201,19
Detector,0.2,NA,2,50,0.04090167249975318,0.005547779590042832,19
Detector,0.2,NA,3,50,0.04021917911381154,0.005459090164635104,19
Detector,0.2,NA,4,50,0.04004717705955946,0.005436717861001208,19
Detector,0.2,NA,5,50,0.03998018670140649,0.005428002162321417,19
Detector,0.2,NA,6,50,0.03994269835775778,0.005423124233275066,19
Detector,0.2,NA,7,50,0.03992716548136135,0.0054211030013969555,19
Detector,0.2,NA,8,50,0.03992328590486146,0.005420598156773745,19
Detector,0.2,NA,9,50,0.03992250831369773,0.005420496969258829,19
Detector,0.2,NA,10,50,0.039922366494713424,0.005420478514413149,19
Liar,0.2,NA,0,50,1.1189708806851566e-7,4.995926143896669e-9,19
Liar,0.2,NA,1,50,0.9999992888974631,5.196245728032689e-8,19
Liar,0.2,NA,2,50,1.9999908348749444,5.440575019351439e-7,19
Liar,0.2,NA,3,50,2.999932220782017,3.8487945263237345e-6,19
Liar,0.2,NA,4,50,3.999576871097404,2.3566271621161457e-5,19
Liar,0.2,NA,5,50,4.997570095367969,1.33847242523897e-4,19
Liar,0.2,NA,6,50,5.9867431127015065,7.243057014369323e-4,19
Liar,0.2,NA,7,50,6.930538262196647,0.003754910341202679,19
Liar,0.2,NA,8,50,7.655605315633629,0.018075490605430615,19
Liar,0.2,NA,9,50,7.515659069405275,0.06976160748622624,19
Liar,0.2,NA,10,50,5.493578985130004,0.14664083579891002,19
Detector2,0.2,NA,0,50,0.07012132460058998,0.009221283994396682,19
Detector2,0.2,NA,1,50,0.015740287531227717,0.0021909747285501968,19
Detector2,0.2,NA,2,50,0.003567346134808779,5.026992062497943e-4,19
Detector2,0.2,NA,3,50,0.001215538539953293,1.716941540249336e-4,19
Detector2,0.2,NA,4,50,5.72381846352151e-4,8.09006843936912e-5,19
Detector2,0.2,NA,5,50,3.000918392592741e-4,4.2426659187721494e-5,19
Detector2,0.2,NA,6,50,1.2148549209273762e-4,1.7178555856035897e-5,19
Detector2,0.2,NA,7,50,3.3857425490046745e-5,4.78800091663299e-6,19
Detector2,0.2,NA,8,50,8.020333043032273e-6,1.1342372793868398e-6,19
Detector2,0.2,NA,9,50,1.7542184608403612e-6,2.480835186751178e-7,19
Detector2,0.2,NA,10,50,2.8120357711373425e-7,3.9768180071249513e-8,19
Detector,0.2,NA,0,50,0.061310575921669636,0.008139023798534279,20
Detector,0.2,NA,1,50,0.029682565149593162,0.004073148673161283,20
Detector,0.2,NA,2,50,0.02673733657887445,0.0036801303712398195,20
Detector,0.2,NA,3,50,0.026264624623661113,0.0036168220695216606,20
Detector,0.2,NA,4,50,0.026145068361212134,0.003600800393806784,20
Detector,0.2,NA,5,50,0.026098469155104012,0.0035945545622137857,20
Detector,0.2,NA,6,50,0.026072401797655728,0.0035910604080967357,20
Detector,0.2,NA,7,50,0.02606161042942737,0.0035896138414426826,20
Detector,0.2,NA,8,50,0.02605891876904182,0.0035892530232905003,20
Detector,0.2,NA,9,50,0.02605838086873383,0.0035891809172932127,20
Detector,0.2,NA,10,50,0.026058283932089026,0.003589167922844195,20
Liar,0.2,NA,0,50,5.975197644082644e-8,2.21238044862358e-9,20
Liar,0.2,NA,1,50,0.9999995933542406,1.7870635737019863e-8,20
Liar,0.2,NA,2,50,1.9999949602959153,2.0356165067803606e-7,20
Liar,0.2,NA,3,50,2.9999630159594046,1.472343390163468e-6,20
Liar,0.2,NA,4,50,3.9997698033854197,9.111068075925078e-6,20
Liar,0.2,NA,5,50,4.99867987625298,5.208126789430287e-5,20
Liar,0.2,NA,6,50,5.99279761000184,2.834261058693297e-4,20
Liar,0.2,NA,7,50,6.962113185532841,0.001484830598387247,20
Liar,0.2,NA,8,50,7.808502646491834,0.007406510898961581,20
Liar,0.2,NA,9,50,8.112030701224933,0.03258467834631954,20
Liar,0.2,NA,10,50,6.7800733902141825,0.0975087413745074,20
Detector2,0.2,NA,0,50,0.05356159769709822,0.00716903787348332,20
Detector2,0.2,NA,1,50,0.00912376976048258,0.0012785235308689863,20
Detector2,0.2,NA,2,50,0.0019956691443031626,2.8166699881275724e-4,20
Detector2,0.2,NA,3,50,6.768418586683602e-4,9.565510638035761e-5,20
Detector2,0.2,NA,4,50,3.186070082567837e-4,4.504347947230983e-5,20
Detector2,0.2,NA,5,50,1.6712903706245707e-4,2.3631664890418203e-5,20
Detector2,0.2,NA,6,50,6.769551367310558e-5,9.572943265647458e-6,20
Detector2,0.2,NA,7,50,1.8857048316105117e-5,2.6667390597204843e-6,20
Detector2,0.2,NA,8,50,4.439490870604774e-6,6.278360326393717e-7,20
Detector2,0.2,NA,9,50,9.369334260223481e-7,1.325022716662257e-7,20
Detector2,0.2,NA,10,50,1.1070476186805102e-7,1.565601583211246e-8,20
Detector,0.2,NA,0,50,0.05191100827328001,0.00696022960078887,21
Detector,0.2,NA,1,50,0.03410406191436033,0.004658557342644319,21
Detector,0.2,NA,2,50,0.032574032460905865,0.004456606230994131,21
Detector,0.2,NA,3,50,0.032327373506677554,0.00442398733276813,21
Detector,0.2,NA,4,50,0.032265027026779296,0.00441573972821271,21
Detector,0.2,NA,5,50,0.03224079565378107,0.004412533945302488,21
Detector,0.2,NA,6,50,0.032227322769236816,0.004410751426259635,21
Detector,0.2,NA,7,50,0.032221782195519036,0.004410018370257544,21
Detector,0.2,NA,8,50,0.03222040944862727,0.004409836745062079,21
Detector,0.2,NA,9,50,0.03222013732462226,0.004409800740855626,21
Detector,0.2,NA,10,50,0.032220088976607324,0.004409794344020082,21
Liar,0.2,NA,0,50,2.9700154356373837e-8,1.2047220181353226e-9,21
Liar,0.2,NA,1,50,0.9999997591791786,1.0316525303733585e-8,21
Liar,0.2,NA,2,50,1.9999971883718273,1.1856656941063192e-7,21
Liar,0.2,NA,3,50,2.9999796440756255,8.560504620410878e-7,21
Liar,0.2,NA,4,50,3.9998740411136176,5.290992337971552e-6,21
Liar,0.2,NA,5,50,4.999279954969183,3.0225587695745462e-5,21
Liar,0.2,NA,6,50,5.996077921319753,1.645346907295725e-4,21
Liar,0.2,NA,7,50,6.979353610346807,8.64961299077542e-4,21
Liar,0.2,NA,8,50,7.894748663857177,0.00438723089552513,21
Liar,0.2,NA,9,50,8.492852227436982,0.02069219512117997,21
Liar,0.2,NA,10,50,7.9209118815676804,0.07769099684312443,21
Detector2,0.2,NA,0,50,0.03581447577554495,0.004883533862102469,21
Detector2,0.2,NA,1,50,0.0051720671724375415,7.276576933638411e-4,21
Detector2,0.2,NA,2,50,0.0011058681967273793,1.562204297355509e-4,21
Detector2,0.2,NA,3,50,3.7333521118723765e-4,5.277786070458708e-5,21
Detector2,0.2,NA,4,50,1.7534495416666055e-4,2.4793173107394905e-5,21
Detector2,0.2,NA,5,50,9.18003802078938e-5,1.2981342470518766e-5,21
Detector2,0.2,NA,6,50,3.71030740230073e-5,5.2469723628795525e-6,21
Detector2,0.2,NA,7,50,1.030417846346143e-5,1.457215877646805e-6,21
Detector2,0.2,NA,8,50,2.4101831946342477e-6,3.408505546512879e-7,21
Detector2,0.2,NA,9,50,4.965350225598433e-7,7.022062144272094e-8,21
Detector2,0.2,NA,10,50,4.599488281835433e-8,6.504658408966778e-9,21
Detector,0.2,NA,0,50,0.03987770357038979,0.005414666263572571,22
Detector,0.2,NA,1,50,0.030141800681256832,0.004134209048864425,22
Detector,0.2,NA,2,50,0.029328367001171175,0.00402601341800813,22
Detector,0.2,NA,3,50,0.029196615365202048,0.004008471389406855,22
Detector,0.2,NA,4,50,0.029163263517592235,0.004004029989796731,22
Detector,0.2,NA,5,50,0.029150288780422463,0.0040023020846938024,22
Detector,0.2,NA,6,50,0.02914306563074773,0.0040013401241764165,22
Detector,0.2,NA,7,50,0.02914009165821391,0.004000944053865768,22
Detector,0.2,NA,8,50,0.029139354095215064,0.004000845825669611,22
Detector,0.2,NA,9,50,0.029139207801323744,0.004000826342318951,22
Detector,0.2,NA,10,50,0.029139181865081295,0.004000822888141922,22
Liar,0.2,NA,0,50,1.5029015408989657e-8,5.323255824637942e-10,22
Liar,0.2,NA,1,50,0.9999998650882246,4.996041955293126e-9,22
Liar,0.2,NA,2,50,1.9999984718348973,5.627001927627289e-8,22
Liar,0.2,NA,3,50,2.9999890153555437,4.0392007846596177e-7,22
Liar,0.2,NA,4,50,3.9999322426334802,2.4899083724574448e-6,22
Liar,0.2,NA,5,50,4.999613330241518,1.4203498558457777e-5,22
Liar,0.2,NA,6,50,5.997895640616991,7.727286104325215e-5,22
Liar,0.2,NA,7,50,6.988917299094212,4.067096836091058e-4,22
Liar,0.2,NA,8,50,7.943221516909997,0.0020792151442550555,22
Liar,0.2,NA,9,50,8.72000680662313,0.010161472200930477,22
Liar,0.2,NA,10,50,8.749729437741006,0.043644582349809564,22
Detector2,0.2,NA,0,50,0.02224144693149179,0.00307545699581521,22
Detector2,0.2,NA,1,50,0.002721302458404031,3.838029903743689e-4,22
Detector2,0.2,NA,2,50,5.733641025052621e-4,8.103943723317841e-5,22
Detector2,0.2,NA,3,50,1.9310141759177796e-4,2.7303391025374456e-5,22
Detector2,0.2,NA,4,50,9.062626358491297e-5,1.281532759637825e-5,22
Detector2,0.2,NA,5,50,4.7424339199233e-5,6.706496301974186e-6,22
Detector2,0.2,NA,6,50,1.9157859139810536e-5,2.7092785171847505e-6,22
Detector2,0.2,NA,7,50,5.315849734615171e-6,7.517706827017913e-7,22
Detector2,0.2,NA,8,50,1.2401472155855597e-6,1.7538308366092031e-7,22
Detector2,0.2,NA,9,50,2.5244141945204424e-7,3.570059889706748e-8,22
Detector2,0.2,NA,10,50,1.9908577886241302e-8,2.8154980293757902e-9,22
Detector,0.2,NA,0,50,0.03750614921654194,0.0051052314795952645,23
Detector,0.2,NA,1,50,0.03271378898623696,0.0044750804034578715,23
Detector,0.2,NA,2,50,0.03231332294457728,0.0044221287274866855,23
Detector,0.2,NA,3,50,0.032248353064717974,0.004413533799939324,23
Detector,0.2,NA,4,50,0.032231915501487345,0.00441135906973618,23
Detector,0.2,NA,5,50,0.032225529749083416,0.00441051419831408,23
Detector,0.2,NA,6,50,0.032221984722002606,0.004410045166056865,23
Detector,0.2,NA,7,50,0.03222052959830277,0.004409852641829098,23
Detector,0.2,NA,8,50,0.03222016982469147,0.0044098050408787025,23
Detector,0.2,NA,9,50,0.032220098722010294,0.004409795633416198,23
Detector,0.2,NA,10,50,0.032220086190008705,0.004409793975330404,23
Liar,0.2,NA,0,50,7.394986300536335e-9,2.4093283606140495e-10,23
Liar,0.2,NA,1,50,0.9999999287519296,2.470312696466054e-9,23
Liar,0.2,NA,2,50,1.9999992084631826,2.7183669483306777e-8,23
Liar,0.2,NA,3,50,2.999994337090731,1.9400191426659142e-7,23
Liar,0.2,NA,4,50,3.9999651418261237,1.192814648938071e-6,23
Liar,0.2,NA,5,50,4.999801304155801,6.794634630148627e-6,23
Liar,0.2,NA,6,50,5.99891930638219,3.693806911863222e-5,23
Liar,0.2,NA,7,50,6.994307635468901,1.944666405966061e-4,23
Liar,0.2,NA,8,50,7.970760114607587,9.97781847511089e-4,23
Liar,0.2,NA,9,50,8.853935174961558,0.004963220673388288,23
Liar,0.2,NA,10,50,9.312475149809575,0.022941143331348394,23
Detector2,0.2,NA,0,50,0.011585488810370824,0.0016194534636169112,23
Detector2,0.2,NA,1,50,0.0013093111492620403,1.8492212044442135e-4,23
Detector2,0.2,NA,2,50,2.7465526846669403e-4,3.883145237123082e-5,23
Detector2,0.2,NA,3,50,9.264513518016867e-5,1.31007868293455e-5,23
Detector2,0.2,NA,4,50,4.3594806600123095e-5,6.16496790199216e-6,23
Detector2,0.2,NA,5,50,2.2883485243131478e-5,3.236139462675817e-6,23
Detector2,0.2,NA,6,50,9.275749968000828e-6,1.3117769727647784e-6,23
Detector2,0.2,NA,7,50,2.5830385964237087e-6,3.65295877943768e-7,23
Detector2,0.2,NA,8,50,6.044103352060011e-7,8.547647766578178e-8,23
Detector2,0.2,NA,9,50,1.2278093713713953e-7,1.7363844518072752e-8,23
Detector2,0.2,NA,10,50,8.733424063019522e-9,1.2350926648011866e-9,23
Detector,0.2,NA,0,50,0.037643376453335604,0.005123179925065786,24
Detector,0.2,NA,1,50,0.03552185851067605,0.004845103595405223,24
Detector,0.2,NA,2,50,0.03534283910997578,0.00482158052230977,24
Detector,0.2,NA,3,50,0.0353137073587277,0.004817751765036806,24
Detector,0.2,NA,4,50,0.03530632501989425,0.004816781473419112,24
Detector,0.2,NA,5,50,0.035303451814616194,0.004816403831885242,24
Detector,0.2,NA,6,50,0.03530185165028028,0.004816193512272002,24
Detector,0.2,NA,7,50,0.03530119262573024,0.0048161068923403515,24
Detector,0.2,NA,8,50,0.03530102916039449,0.004816085406996991,24
Detector,0.2,NA,9,50,0.03530099674508482,0.004816081146434947,24
Detector,0.2,NA,10,50,0.03530099101274408,0.00481608039299484,24
Liar,0.2,NA,0,50,3.4917958968860093e-9,1.2600649081602418e-10,24
Liar,0.2,NA,1,50,0.9999999649802046,1.3643417506702678e-9,24
Liar,0.2,NA,2,50,1.9999996150466628,1.4806055453743861e-8,24
Liar,0.2,NA,3,50,2.9999972531064127,1.0529982645340471e-7,24
Liar,0.2,NA,4,50,3.9999831110333663,6.464307696018924e-7,24
Liar,0.2,NA,5,50,4.999903792626344,3.679102546498853e-6,24
Liar,0.2,NA,6,50,5.999476915712465,1.999157273174134e-5,24
Liar,0.2,NA,7,50,6.997244577012147,1.0525591985622474e-4,24
Liar,0.2,NA,8,50,7.985826724057515,5.410151968395314e-4,24
Liar,0.2,NA,9,50,8.928708895990608,0.002715351431038973,24
Liar,0.2,NA,10,50,9.654295047958676,0.013050652591831358,24
Detector2,0.2,NA,0,50,0.006016667713078975,8.457658138526058e-4,24
Detector2,0.2,NA,1,50,6.513887774552958e-4,9.206027822609227e-5,24
Detector2,0.2,NA,2,50,1.360544196872704e-4,1.9238382731089274e-5,24
Detector2,0.2,NA,3,50,4.582066740406086e-5,6.479724009097254e-6,24
Detector2,0.2,NA,4,50,2.1533098460214623e-5,3.0451744147825714e-6,24
Detector2,0.2,NA,5,50,1.1287637677104961e-5,1.5962950104084469e-6,24
Detector2,0.2,NA,6,50,4.568537995334168e-6,6.460858876404264e-7,24
Detector2,0.2,NA,7,50,1.2699969588268281e-6,1.796044642371355e-7,24
Detector2,0.2,NA,8,50,2.9646847863427033e-7,4.1926961900044034e-8,24
Detector2,0.2,NA,9,50,5.992009013964151e-8,8.473979905648268e-9,24
Detector2,0.2,NA,10,50,4.026851206200911e-9,5.69482756653556e-10,24
Detector,0.2,NA,0,50,0.03488659671365258,0.004761589476895275,25
Detector,0.2,NA,1,50,0.03386722897007367,0.0046273406849608595,25
Detector,0.2,NA,2,50,0.033780781349185565,0.004615942178613212,25
Detector,0.2,NA,3,50,0.03376669554133995,0.004614084701437892,25
Detector,0.2,NA,4,50,0.03376312355437849,0.00461361365923935,25
Detector,0.2,NA,5,50,0.03376173224544443,0.004613430184687355,25
Detector,0.2,NA,6,50,0.03376095633285172,0.004613327863382059,25
Detector,0.2,NA,7,50,0.03376063632116371,0.0046132856626852035,25
Detector,0.2,NA,8,50,0.033760556837842404,0.00461327518102747,25
Detector,0.2,NA,9,50,0.033760541054048625,0.004613273099580214,25
Detector,0.2,NA,10,50,0.03376053825909825,0.0046132727310033055,25
Liar,0.2,NA,0,50,1.5816914677147846e-9,7.09796743215808e-11,25
Liar,0.2,NA,1,50,0.9999999839442324,7.842879564684245e-10,25
Liar,0.2,NA,2,50,1.999999824110104,8.469276142632012e-9,25
Liar,0.2,NA,3,50,2.9999987459665385,6.015749588365518e-8,25
Liar,0.2,NA,4,50,3.999992292576496,3.690972105059686e-7,25
Liar,0.2,NA,5,50,4.999956103819566,2.1000347277826895e-6,25
Liar,0.2,NA,6,50,5.999761357198939,1.1409422887377089e-5,25
Liar,0.2,NA,7,50,6.998742805959534,6.007590245607891e-5,25
Liar,0.2,NA,8,50,7.993528494544458,3.090750101445182e-4,25
Liar,0.2,NA,9,50,8.96733286627881,0.0015582480975939916,25
Liar,0.2,NA,10,50,9.839092560727945,0.0076406494458817085,25
Detector2,0.2,NA,0,50,0.0031147698284786935,4.391229330574217e-4,25
Detector2,0.2,NA,1,50,3.287438280868984e-4,4.6476114262535e-5,25
Detector2,0.2,NA,2,50,6.837428424752782e-5,9.668922859155034e-6,25
Detector2,0.2,NA,3,50,2.2959864813518464e-5,3.246940669922542e-6,25
Detector2,0.2,NA,4,50,1.0757376402271147e-5,1.521306394922852e-6,25
Detector2,0.2,NA,5,50,5.620437255033719e-6,7.948453918498084e-7,25
Detector2,0.2,NA,6,50,2.2664979557838148e-6,3.2053048833269347e-7,25
Detector2,0.2,NA,7,50,6.274841305616929e-7,8.873960107869724e-8,25
Detector2,0.2,NA,8,50,1.457868393657645e-7,2.0617369538915617e-8,25
Detector2,0.2,NA,9,50,2.9276095083479313e-8,4.140264950827279e-9,25
Detector2,0.2,NA,10,50,1.903378050437183e-9,2.691783048128044e-10,25
Detector,0.5,NA,0,50,0.5591735676958905,0.034860150608725264,-10
Detector,0.5,NA,1,50,0.5590186432831323,0.034862740155221734,-10
Detector,0.5,NA,2,50,0.5526233275296648,0.03496371297484158,-10
Detector,0.5,NA,3,50,0.5481833093528952,0.03502701081217056,-10
Detector,0.5,NA,4,50,0.5315431735476196,0.03521462879831338,-10
Detector,0.5,NA,5,50,0.5367872662580406,0.035163953119502406,-10
Detector,0.5,NA,6,50,0.651913775091613,0.0320916459826099,-10
Detector,0.5,NA,7,50,0.8644746118888853,0.016568679640131746,-10
Detector,0.5,NA,8,50,0.8624148545662181,0.01678041794347373,-10
Detector,0.5,NA,9,50,0.7451355920721433,0.026857123499900146,-10
Detector,0.5,NA,10,50,0.4599461478040606,0.035128455211170515,-10
Liar,0.5,NA,0,50,0.9997416091637749,0.04952648854194765,-10
Liar,0.5,NA,1,50,1.1143939664372364,0.1587450375738601,-10
Liar,0.5,NA,2,50,1.542249661629927,0.20360080853602527,-10
Liar,0.5,NA,3,50,2.0807020048019513,0.27224952074124975,-10
Liar,0.5,NA,4,50,1.7496623133042086,0.22476206145214872,-10
Liar,0.5,NA,5,50,1.8216626397596356,0.23865422006768794,-10
Liar,0.5,NA,6,50,1.8810585832067386,0.2508902577418541,-10
Liar,0.5,NA,7,50,1.8739827079427007,0.2481617852551051,-10
Liar,0.5,NA,8,50,1.8533656206604794,0.24255724583070487,-10
Liar,0.5,NA,9,50,1.8369770414144542,0.2384215099194165,-10
Liar,0.5,NA,10,50,1.8378279968165137,0.23862794947054802,-10
Detector2,0.5,NA,0,50,0.5461302187410941,0.03505439482604901,-10
Detector2,0.5,NA,1,50,0.5388153384238051,0.035142269331099575,-10
Detector2,0.5,NA,2,50,0.5255148510634599,0.035263272678108665,-10
Detector2,0.5,NA,3,50,0.5051041539707442,0.03535165469531755,-10
Detector2,0.5,NA,4,50,0.5057328247314652,0.03535069120694127,-10
Detector2,0.5,NA,5,50,0.5303569284349483,0.03522501318372791,-10
Detector2,0.5,NA,6,50,0.6455723895890259,0.03235843375810831,-10
Detector2,0.5,NA,7,50,0.8506447662471498,0.01796733552608429,-10
Detector2,0.5,NA,8,50,0.9816661349126389,0.0025452640191229387,-10
Detector2,0.5,NA,9,50,0.9989156057774893,1.5319020273900236e-4,-10
Detector2,0.5,NA,10,50,0.9999297085251437,9.940016958525702e-6,-10
Detector,0.5,NA,0,50,0.4670265809458089,0.03520157920394897,-9
Detector,0.5,NA,1,50,0.46615203054864807,0.03519331472771834,-9
Detector,0.5,NA,2,50,0.4419180439712853,0.034878252188450434,-9
Detector,0.5,NA,3,50,0.5134650239746149,0.03532969839578676,-9
Detector,0.5,NA,4,50,0.49648712225363256,0.03535359387594217,-9
Detector,0.5,NA,5,50,0.49532845159395733,0.035352252769520705,-9
Detector,0.5,NA,6,50,0.5210953683767485,0.03529240449572384,-9
Detector,0.5,NA,7,50,0.716879306521655,0.028703354543157835,-9
Detector,0.5,NA,8,50,0.7847951875952236,0.023884893429984618,-9
Detector,0.5,NA,9,50,0.6866399967399398,0.030428998468358726,-9
Detector,0.5,NA,10,50,0.4278638830241129,0.03461943615034565,-9
Liar,0.5,NA,0,50,0.9541211456960932,0.05192035563955143,-9
Liar,0.5,NA,1,50,0.7386438802357774,0.12747806367962622,-9
Liar,0.5,NA,2,50,1.157787445243588,0.1910662432480806,-9
Liar,0.5,NA,3,50,1.5924475267258902,0.2642603875427631,-9
Liar,0.5,NA,4,50,1.293544359191516,0.2044512672117657,-9
Liar,0.5,NA,5,50,1.3332360465426008,0.21375780330242936,-9
Liar,0.5,NA,6,50,1.3683564420973995,0.2227826241732185,-9
Liar,0.5,NA,7,50,1.3734260394298745,0.22331493254978102,-9
Liar,0.5,NA,8,50,1.3642352813128014,0.21989306087304444,-9
Liar,0.5,NA,9,50,1.3568488806300676,0.21746007858876876,-9
Liar,0.5,NA,10,50,1.3566803749646896,0.21740529011513415,-9
Detector2,0.5,NA,0,50,0.5162681589298234,0.03531791147384702,-9
Detector2,0.5,NA,1,50,0.511678139628825,0.03533605216393634,-9
Detector2,0.5,NA,2,50,0.514553652202137,0.035325384772640245,-9
Detector2,0.5,NA,3,50,0.47212668534739655,0.03524546574310499,-9
Detector2,0.5,NA,4,50,0.4728115910990657,0.035250799038183185,-9
Detector2,0.5,NA,5,50,0.4867887295798822,0.035330655705871114,-9
Detector2,0.5,NA,6,50,0.5641160470133952,0.03477397460434,-9
Detector2,0.5,NA,7,50,0.777612978534731,0.024456141384882668,-9
Detector2,0.5,NA,8,50,0.9635657863382168,0.0049648458578944055,-9
Detector2,0.5,NA,9,50,0.9976598240108338,3.3017637896051266e-4,-9
Detector2,0.5,NA,10,50,0.9998484744092155,2.1425707518399667e-5,-9
Detector,0.5,NA,0,50,0.5551320401776081,0.034925482927974066,-8
Detector,0.5,NA,1,50,0.5522967652406688,0.03496855848708505,-8
Detector,0.5,NA,2,50,0.6408599197544637,0.032549324816338605,-8
Detector,0.5,NA,3,50,0.5912447507357308,0.034177920774234,-8
Detector,0.5,NA,4,50,0.5811656384815128,0.03442367484037349,-8
Detector,0.5,NA,5,50,0.5798926590839995,0.0344526695976088,-8
Detector,0.5,NA,6,50,0.5877797337614226,0.03426564767688913,-8
Detector,0.5,NA,7,50,0.7316424539247778,0.02776691990002408,-8
Detector,0.5,NA,8,50,0.8593582335834529,0.017092419868039003,-8
Detector,0.5,NA,9,50,0.7698187986220536,0.02505955544830275,-8
Detector,0.5,NA,10,50,0.47563443818141465,0.035271379943316764,-8
Liar,0.5,NA,0,50,0.7959743795012896,0.053453194092520945,-8
Liar,0.5,NA,1,50,0.7246365717118444,0.11608035323648344,-8
Liar,0.5,NA,2,50,1.4029430429298662,0.19910336485605368,-8
Liar,0.5,NA,3,50,1.2527737853331382,0.17796846637170477,-8
Liar,0.5,NA,4,50,1.3633228431477906,0.19943219157594233,-8
Liar,0.5,NA,5,50,1.4985382928465267,0.23528230526192967,-8
Liar,0.5,NA,6,50,1.604297285047653,0.26652821437700935,-8
Liar,0.5,NA,7,50,1.6197791448501457,0.27073067152657054,-8
Liar,0.5,NA,8,50,1.5469192711380066,0.2475229133526718,-8
Liar,0.5,NA,9,50,1.4821465644054006,0.22795648089332343,-8
Liar,0.5,NA,10,50,1.4754335193621977,0.22598962941621636,-8
Detector2,0.5,NA,0,50,0.6507274001804508,0.03214242274037552,-8
Detector2,0.5,NA,1,50,0.6400885844336627,0.03257997160270415,-8
Detector2,0.5,NA,2,50,0.3236147595170602,0.03095547274663016,-8
Detector2,0.5,NA,3,50,0.36092260720443725,0.03261989348003963,-8
Detector2,0.5,NA,4,50,0.3559391558549331,0.03242034715033108,-8
Detector2,0.5,NA,5,50,0.3619752586863321,0.03266114495433845,-8
Detector2,0.5,NA,6,50,0.4089806592475264,0.0341837309498544,-8
Detector2,0.5,NA,7,50,0.6270737573956428,0.03307170379400716,-8
Detector2,0.5,NA,8,50,0.9101626543904758,0.011563543034639285,-8
Detector2,0.5,NA,9,50,0.9929739564633223,9.866512999905485e-4,-8
Detector2,0.5,NA,10,50,0.9995400081201048,6.50227518104281e-5,-8
Detector,0.5,NA,0,50,0.6105891578965905,0.03362576126857917,-7
Detector,0.5,NA,1,50,0.6004769487710326,0.033927603177994724,-7
Detector,0.5,NA,2,50,0.4687328485723829,0.03521708062589005,-7
Detector,0.5,NA,3,50,0.42847812183672895,0.034631915215559674,-7
Detector,0.5,NA,4,50,0.42175360798657713,0.034489487107965164,-7
Detector,0.5,NA,5,50,0.4208286118922897,0.03446889462665151,-7
