role,p,mor,ks,n,val,se
Detector2,0.8,1,6,100,0.3908016269783005,0.023807571532941375
Detector2,0.8,1,7,100,0.2679729653279042,0.019616345518127406
Detector2,0.8,1,8,100,0.14826542208687502,0.012628278670027582
Detector2,0.8,1,9,100,0.28463422121143084,0.020361758132679313
Detector2,0.8,1,10,100,0.4896023377173665,0.024989188861905633
Detector,0.8,2,0,100,0.2072263117144309,0.01642835674476644
Detector,0.8,2,1,100,0.31541029063895915,0.021592663919800647
Detector,0.8,2,2,100,0.4055632117374862,0.024108169302266114
Detector,0.8,2,3,100,0.44496073180105894,0.024697067895612507
Detector,0.8,2,4,100,0.4564047102210105,0.02480994507090859
Detector,0.8,2,5,100,0.4447101244273749,0.024694302965916362
Detector,0.8,2,6,100,0.3589481833778097,0.023010438502758003
Detector,0.8,2,7,100,0.1721054627275259,0.014248517242687008
Detector,0.8,2,8,100,0.4410959571502598,0.024653031373595598
Detector,0.8,2,9,100,0.42799145512444137,0.024481476946490464
Detector,0.8,2,10,100,0.4695675924266409,0.024907386856928896
Liar,0.8,2,0,100,8.918602076639392,0.09771946233650186
Liar,0.8,2,1,100,8.912469679085918,0.09843751489786788
Liar,0.8,2,2,100,8.864734578082993,0.10413358868147497
Liar,0.8,2,3,100,8.673086842530852,0.12779578525246843
Liar,0.8,2,4,100,8.295132012065181,0.17181699755852609
Liar,0.8,2,5,100,8.050252740790778,0.19597504131761545
Liar,0.8,2,6,100,8.208736674730645,0.1712030235232178
Liar,0.8,2,7,100,8.472368717390609,0.09909674080083418
Liar,0.8,2,8,100,8.212979194047634,0.02918921774024725
Liar,0.8,2,9,100,9.182208662713457,0.018336823138304505
Liar,0.8,2,10,100,9.982523726839734,0.0016108605781081791
Detector2,0.8,2,0,100,0.6715186192157631,0.022058136326231808
Detector2,0.8,2,1,100,0.5625698723327969,0.02460850110762575
Detector2,0.8,2,2,100,0.5367285583936644,0.02486510129983232
Detector2,0.8,2,3,100,0.5269892790445607,0.024927157881665486
Detector2,0.8,2,4,100,0.5023352635217869,0.024999454654428384
Detector2,0.8,2,5,100,0.42311779240238434,0.02440891261549171
Detector2,0.8,2,6,100,0.27817066388236683,0.020079174563761012
Detector2,0.8,2,7,100,0.09155300206849078,0.008317104988073771
Detector2,0.8,2,8,100,0.14517553890025042,0.01240996018052723
Detector2,0.8,2,9,100,0.23006682112774585,0.017713607894391963
Detector2,0.8,2,10,100,0.5166966234185453,0.024972122276641927
Detector,0.8,3,0,100,0.14141629365241537,0.012141772554202918
Detector,0.8,3,1,100,0.22391139908384672,0.017377508444416104
Detector,0.8,3,2,100,0.32647789766825647,0.02198900800023719
Detector,0.8,3,3,100,0.3946610920060596,0.023890371446264415
Detector,0.8,3,4,100,0.41269549671820804,0.024237792370671956
Detector,0.8,3,5,100,0.3464023005976372,0.02264077467383014
Detector,0.8,3,6,100,0.13201785331014418,0.011458913971752544
Detector,0.8,3,7,100,0.1259286952424766,0.011007065895700404
Detector,0.8,3,8,100,0.4215478308079838,0.024384525714906725
Detector,0.8,3,9,100,0.37534036552588473,0.023445997553278
Detector,0.8,3,10,100,0.4883324350458376,0.024986386792804044
Liar,0.8,3,0,100,8.827195929378817,0.09996510401497485
Liar,0.8,3,1,100,8.822799798877806,0.10041733472545053
Liar,0.8,3,2,100,8.782977157104638,0.10457320878599707
Liar,0.8,3,3,100,8.567696055514691,0.1271976083219676
Liar,0.8,3,4,100,8.103585298138634,0.1759654162604834
Liar,0.8,3,5,100,7.9645947355494515,0.18784307051625096
Liar,0.8,3,6,100,8.27134853923634,0.1415456347918381
Liar,0.8,3,7,100,8.198246282073939,0.0938497865013066
Liar,0.8,3,8,100,8.105369223040453,0.016969890749631306
Liar,0.8,3,9,100,9.099565304027918,0.010990831948578257
Liar,0.8,3,10,100,9.992192554703674,7.73104111952901e-4
Detector2,0.8,3,0,100,0.508045291729572,0.02499352732809861
Detector2,0.8,3,1,100,0.4133092868061106,0.024248472024593484
Detector2,0.8,3,2,100,0.3701529677292915,0.02331397482104896
Detector2,0.8,3,3,100,0.3526413601097221,0.022828543124968743
Detector2,0.8,3,4,100,0.31868321734099464,0.021712422432618703
Detector2,0.8,3,5,100,0.23333173970990295,0.017888803895385306
Detector2,0.8,3,6,100,0.12842321387641278,0.011193069201406593
Detector2,0.8,3,7,100,0.09285719514525922,0.008423473645501448
Detector2,0.8,3,8,100,0.17211858655549891,0.014249377871763613
Detector2,0.8,3,9,100,0.15895920932781324,0.013369117909768968
Detector2,0.8,3,10,100,0.43292727920442003,0.024550125012507813
Detector,0.8,4,0,100,0.08310738149004224,0.007620054463191082
Detector,0.8,4,1,100,0.11262235437387905,0.009993855966916345
Detector,0.8,4,2,100,0.15714779252027428,0.013245236382627913
Detector,0.8,4,3,100,0.21107382885306447,0.01665216676263717
Detector,0.8,4,4,100,0.22084013692338966,0.017206977084704818
Detector,0.8,4,5,100,0.12344484504737281,0.010820621527860293
Detector,0.8,4,6,100,0.06627994795898479,0.006188691645753905
Detector,0.8,4,7,100,0.11291024290603588,0.010016151995293585
Detector,0.8,4,8,100,0.42353091937952164,0.02441524797090588
Detector,0.8,4,9,100,0.28447321244562845,0.02035482038464928
Detector,0.8,4,10,100,0.46878456272874824,0.024902559647596453
Liar,0.8,4,0,100,8.758583411854557,0.10270160321237594
Liar,0.8,4,1,100,8.75531484279542,0.10299771008401286
Liar,0.8,4,2,100,8.735631662882748,0.10484605664545102
Liar,0.8,4,3,100,8.621671033718423,0.11581693977817789
Liar,0.8,4,4,100,8.320157128891111,0.1447771225067117
Liar,0.8,4,5,100,8.230032986189954,0.14699096072257906
Liar,0.8,4,6,100,8.110175515965656,0.13600663243013295
Liar,0.8,4,7,100,7.933774371388356,0.08285371410445497
Liar,0.8,4,8,100,8.040948394480736,0.007599943023650276
Liar,0.8,4,9,100,9.054932617999135,0.006135246997836788
Liar,0.8,4,10,100,9.996292546572088,3.7563914773153424e-4
Detector2,0.8,4,0,100,0.3313759766457584,0.022156593874782818
Detector2,0.8,4,1,100,0.27846458430368576,0.020092205959226124
Detector2,0.8,4,2,100,0.22730881786364587,0.017563951918507775
Detector2,0.8,4,3,100,0.19646810521223937,0.015786838884655183
Detector2,0.8,4,4,100,0.1649530736567789,0.013774355714796016
Detector2,0.8,4,5,100,0.11143972071111108,0.009902090935894064
Detector2,0.8,4,6,100,0.07890483545795648,0.0072678862399309305
Detector2,0.8,4,7,100,0.09273760820129975,0.008413734422640198
Detector2,0.8,4,8,100,0.19387615063467006,0.01562881888497528
Detector2,0.8,4,9,100,0.11371367029058618,0.010078287147963005
Detector2,0.8,4,10,100,0.3537786167252577,0.02286193070732209
Detector,0.8,5,0,100,0.0543855138307012,0.0051427729716071804
Detector,0.8,5,1,100,0.06537464751751262,0.00611008029794736
Detector,0.8,5,2,100,0.07658174768264539,0.007071698360451703
Detector,0.8,5,3,100,0.08667269098606464,0.00791605356232988
Detector,0.8,5,4,100,0.08325067952121877,0.007632000388047409
Detector,0.8,5,5,100,0.06011164377099735,0.005649823405414606
Detector,0.8,5,6,100,0.05025899898232743,0.004773303200362183
Detector,0.8,5,7,100,0.07438568747546777,0.00688524569742698
Detector,0.8,5,8,100,0.29232494254631436,0.020687107051160836
Detector,0.8,5,9,100,0.24058255252353064,0.018270258794479324
Detector,0.8,5,10,100,0.5590022681907286,0.024651873234834934
Liar,0.8,5,0,100,8.71023535190223,0.1018794665259534
Liar,0.8,5,1,100,8.705587688279106,0.10224667956797459
Liar,0.8,5,2,100,8.68670780791272,0.10374679338459047
Liar,0.8,5,3,100,8.614829073227927,0.1094428477244164
Liar,0.8,5,4,100,8.407533452777686,0.12484110733940168
Liar,0.8,5,5,100,8.057618919405858,0.14284363068269462
Liar,0.8,5,6,100,7.7341891950831405,0.13195844758395406
Liar,0.8,5,7,100,7.651610187422535,0.06483318679442762
Liar,0.8,5,8,100,8.030480678176318,0.005013596358291219
Liar,0.8,5,9,100,9.022645909362465,0.002917178837452295
Liar,0.8,5,10,100,9.998491285540526,1.627945106948818e-4
Detector2,0.8,5,0,100,0.1924890215887189,0.015543699815653659
Detector2,0.8,5,1,100,0.17524440255126783,0.014453380192571702
Detector2,0.8,5,2,100,0.15760109802310698,0.013276299192501801
Detector2,0.8,5,3,100,0.1393247596467523,0.011991337099612701
Detector2,0.8,5,4,100,0.11345902648040376,0.010058607579052279
Detector2,0.8,5,5,100,0.07500421787963536,0.006937858517989955
Detector2,0.8,5,6,100,0.05086862832946874,0.004828101098134712
Detector2,0.8,5,7,100,0.06508368303540678,0.006084779723795348
Detector2,0.8,5,8,100,0.1425861980387417,0.012225537416759844
Detector2,0.8,5,9,100,0.1170976019054985,0.010338575353347989
Detector2,0.8,5,10,100,0.4017249024601244,0.024034200520352794
Detector,0.8,6,0,100,0.039374979638141745,0.003782459061663767
Detector,0.8,6,1,100,0.04314995101827602,0.00412880327453964
Detector,0.8,6,2,100,0.04659043115094339,0.00444197628761126
Detector,0.8,6,3,100,0.049117988309565735,0.00467054115339871
Detector,0.8,6,4,100,0.04826461799390088,0.00459351446438037
Detector,0.8,6,5,100,0.04255833600733991,0.004074712404362626
Detector,0.8,6,6,100,0.039605922844110346,0.0038037293719776722
Detector,0.8,6,7,100,0.04827785932189615,0.004594710762119135
Detector,0.8,6,8,100,0.1274165821334842,0.011118159673090527
Detector,0.8,6,9,100,0.3862559340939459,0.02370622874711592
Detector,0.8,6,10,100,0.4597539335646701,0.024838025413648303
Liar,0.8,6,0,100,9.284551343869511,0.07729500607484822
Liar,0.8,6,1,100,9.280509371304962,0.07767663817198216
Liar,0.8,6,2,100,9.264860166517511,0.07912289305939751
Liar,0.8,6,3,100,9.20745974216518,0.08421299904367534
Liar,0.8,6,4,100,9.025066262324392,0.09834549926567415
Liar,0.8,6,5,100,8.60584628855326,0.11610161025071739
Liar,0.8,6,6,100,8.009318101427837,0.10118100410232182
Liar,0.8,6,7,100,7.6862784549192185,0.04580903353890857
Liar,0.8,6,8,100,8.09325105746378,0.007214911948543973
Liar,0.8,6,9,100,9.000662891058044,4.5057197953109207e-4
Liar,0.8,6,10,100,9.999663239767568,2.6022247878917915e-5
Detector2,0.8,6,0,100,0.10011462329732096,0.009009168549935647
Detector2,0.8,6,1,100,0.0932339418410119,0.008454137392979871
Detector2,0.8,6,2,100,0.08599795402567206,0.007860230592907046
Detector2,0.8,6,3,100,0.07751599092274768,0.007150726207401217
Detector2,0.8,6,4,100,0.06315856208322396,0.00591695581188035
Detector2,0.8,6,5,100,0.04093725653712121,0.003926139756433513
Detector2,0.8,6,6,100,0.027592465804067653,0.002683112163491901
Detector2,0.8,6,7,100,0.0358832277310541,0.003459562169865541
Detector2,0.8,6,8,100,0.07977492353253746,0.007341088510791525
Detector2,0.8,6,9,100,0.19845006397254603,0.01590676360818384
Detector2,0.8,6,10,100,0.3486486852197114,0.022709277951427798
Detector,0.8,7,0,100,0.03344857698208166,0.003232976967995541
Detector,0.8,7,1,100,0.034748735428079124,0.003354126081422848
Detector,0.8,7,2,100,0.03595151267916408,0.003465900141524398
Detector,0.8,7,3,100,0.03690815278207849,0.0035545941040293245
Detector,0.8,7,4,100,0.03681521702121077,0.003545985681689192
Detector,0.8,7,5,100,0.03517780984119256,0.0033940331535969454
Detector,0.8,7,6,100,0.034843758266513584,0.003362967077637835
Detector,0.8,7,7,100,0.039814772332619985,0.003822955623672163
Detector,0.8,7,8,100,0.07527853319441476,0.006961167563451215
Detector,0.8,7,9,100,0.3546936039497642,0.022888605126689204
Detector,0.8,7,10,100,0.5279931609231211,0.024921638294153226
Liar,0.8,7,0,100,9.337735445482462,0.06448999535981911
Liar,0.8,7,1,100,9.331318431886945,0.06491774105389976
Liar,0.8,7,2,100,9.306449470078066,0.066542412770833
Liar,0.8,7,3,100,9.214922352164399,0.07226484658844189
Liar,0.8,7,4,100,8.92231191621377,0.08765236206511741
Liar,0.8,7,5,100,8.261935709495686,0.10342464416306699
Liar,0.8,7,6,100,7.501414897800078,0.0782006483647335
Liar,0.8,7,7,100,7.399086850171907,0.026845134467608656
Liar,0.8,7,8,100,8.052273564061835,0.004031792281761901
Liar,0.8,7,9,100,9.0004195813268,2.0367202923313464e-4
Liar,0.8,7,10,100,9.999814172938384,1.4250183354774876e-5
Detector2,0.8,7,0,100,0.04254105030356079,0.00407313093426307
Detector2,0.8,7,1,100,0.04055526416711726,0.003891053471545259
Detector2,0.8,7,2,100,0.03854292825736909,0.003705737093871639
Detector2,0.8,7,3,100,0.035984361099159194,0.0034689486855444514
Detector2,0.8,7,4,100,0.03038069234981828,0.002945770588216397
Detector2,0.8,7,5,100,0.021187414095301272,0.00207385075792555
Detector2,0.8,7,6,100,0.017899131175962372,0.0017578752279108062
Detector2,0.8,7,7,100,0.028186120153919473,0.002739166278458829
Detector2,0.8,7,8,100,0.06464586441105939,0.006046677662560632
Detector2,0.8,7,9,100,0.16768462625774658,0.01395664923745464
Detector2,0.8,7,10,100,0.32855824169569287,0.022060772350952752
Detector,0.8,8,0,100,0.03121971040510545,0.0030245040087326803
Detector,0.8,8,1,100,0.031683405774687645,0.0030679567573204136
Detector,0.8,8,2,100,0.03211769020867943,0.003108614418433873
Detector,0.8,8,3,100,0.03250191971501868,0.0031445544929857164
Detector,0.8,8,4,100,0.03264409900978683,0.003157846180962606
Detector,0.8,8,5,100,0.03246599526827965,0.0031411954419519697
Detector,0.8,8,6,100,0.03310592934852837,0.003200992679049862
Detector,0.8,8,7,100,0.03703958168822011,0.003566765107658178
Detector,0.8,8,8,100,0.05974995290583648,0.00561798960335868
Detector,0.8,8,9,100,0.3204007972907584,0.021774412638620476
Detector,0.8,8,10,100,0.5374177915130471,0.024859990887828615
Liar,0.8,8,0,100,9.207202614682075,0.06410620041367564
Liar,0.8,8,1,100,9.191600278824025,0.0649678532328708
Liar,0.8,8,2,100,9.131901733277324,0.06820395156163203
Liar,0.8,8,3,100,8.920982255340883,0.0790395653290466
Liar,0.8,8,4,100,8.331163107737266,0.1021538942383619
Liar,0.8,8,5,100,7.380130767478379,0.106144983622839
Liar,0.8,8,6,100,6.834282136909834,0.056900727109717386
Liar,0.8,8,7,100,7.177360927575708,0.014582661596344781
Liar,0.8,8,8,100,8.022522086421848,0.00206775432030554
Liar,0.8,8,9,100,9.000155134917383,8.634621580387387e-5
Liar,0.8,8,10,100,9.999913587172959,7.675519006983278e-6
Detector2,0.8,8,0,100,0.01603462468538881,0.0015777515496587526
Detector2,0.8,8,1,100,0.015364388288530255,0.001512832386104953
Detector2,0.8,8,2,100,0.014757147748890092,0.001453937433920752
Detector2,0.8,8,3,100,0.014120243877572146,0.0013920862590410033
Detector2,0.8,8,4,100,0.012764857113934379,0.0012601915536795219
Detector2,0.8,8,5,100,0.010773289687792969,0.0010657225917095861
Detector2,0.8,8,6,100,0.012087792266979168,0.0011941677545089526
Detector2,0.8,8,7,100,0.021970380439539798,0.0021487682822881682
Detector2,0.8,8,8,100,0.05445804045366656,0.005149236228361338
Detector2,0.8,8,9,100,0.16868993672317692,0.014023364197150747
Detector2,0.8,8,10,100,0.27420664870324685,0.019901736251018102
Detector,0.8,9,0,100,0.03193391017557842,0.003091413555647651
Detector,0.8,9,1,100,0.03210442362101484,0.0031073729604977262
Detector,0.8,9,2,100,0.03226947861693859,0.003122815936672953
Detector,0.8,9,3,100,0.032442802054626525,0.0031390266649470844
Detector,0.8,9,4,100,0.032626202083777964,0.0031561733021366447
Detector,0.8,9,5,100,0.03287990804939714,0.0031798819696060325
Detector,0.8,9,6,100,0.033707485268295,0.003257129070518267
Detector,0.8,9,7,100,0.03676318876662747,0.003541165671833679
Detector,0.8,9,8,100,0.05217379294591213,0.004945168827554922
Detector,0.8,9,9,100,0.2663112577652872,0.019538957175275797
Detector,0.8,9,10,100,0.5383089728973365,0.024853242259555115
Liar,0.8,9,0,100,9.29031669924606,0.06190658771754556
Liar,0.8,9,1,100,9.262608695089355,0.06343283115187769
Liar,0.8,9,2,100,9.157696431193623,0.06907685879861698
Liar,0.8,9,3,100,8.803243566256178,0.08649855149298545
Liar,0.8,9,4,100,7.940276248579539,0.11310025538720048
Liar,0.8,9,5,100,6.874932547957748,0.09495374988284164
Liar,0.8,9,6,100,6.546792375071429,0.03649880201330031
Liar,0.8,9,7,100,7.103881367775389,0.007777117597106381
Liar,0.8,9,8,100,8.013528987872174,0.001118067690599615
Liar,0.8,9,9,100,9.000079431526995,3.658427829422896e-5
Liar,0.8,9,10,100,9.999950464843643,3.994639147012338e-6
Detector2,0.8,9,0,100,0.006116964113375349,6.079546863411026e-4
Detector2,0.8,9,1,100,0.005866452973537375,5.832037703046649e-4
Detector2,0.8,9,2,100,0.005682107373751105,5.649821029544268e-4
Detector2,0.8,9,3,100,0.005629000930394021,5.597315278919645e-4
Detector2,0.8,9,4,100,0.005720214026464041,5.687493177955486e-4
Detector2,0.8,9,5,100,0.0061824473835160555,6.144224727866112e-4
Detector2,0.8,9,6,100,0.008564600901002122,8.491248512408677e-4
Detector2,0.8,9,7,100,0.016616970145906223,0.0016340846449076282
Detector2,0.8,9,8,100,0.04204795238840042,0.004027992208834323
Detector2,0.8,9,9,100,0.12776746733644423,0.01114429416268749
Detector2,0.8,9,10,100,0.29613009196827955,0.020843706059913786
Detector,0.8,10,0,100,0.030859232839373193,0.0029906940587938547
Detector,0.8,10,1,100,0.030923602187272,0.002996733301503535
Detector,0.8,10,2,100,0.030991618989374393,0.0030031138541791844
Detector,0.8,10,3,100,0.03109027942990842,0.0030123673954878635
Detector,0.8,10,4,100,0.03129685208841688,0.0030317359137772633
Detector,0.8,10,5,100,0.03173200491056122,0.003072508477491734
Detector,0.8,10,6,100,0.032675237064215004,0.0031607565947012355
Detector,0.8,10,7,100,0.035559792865572065,0.0034295293996929677
Detector,0.8,10,8,100,0.04964241245566968,0.004717804334125085
Detector,0.8,10,9,100,0.25364190353277477,0.018930768830504534
Detector,0.8,10,10,100,0.46810817796091614,0.02489829116870274
Liar,0.8,10,0,100,9.335367922651548,0.05962980623264673
Liar,0.8,10,1,100,9.283895359487724,0.06225077593479182
Liar,0.8,10,2,100,9.092746950467184,0.07164044506116073
Liar,0.8,10,3,100,8.494433759027126,0.09660346389715913
Liar,0.8,10,4,100,7.30645775638841,0.11517231076174816
Liar,0.8,10,5,100,6.286931100374592,0.06967548734054108
Liar,0.8,10,6,100,6.310489044317457,0.019978527442057838
Liar,0.8,10,7,100,7.054416757554199,0.0038022053500865348
Liar,0.8,10,8,100,8.007083740103932,5.449214418141584e-4
Liar,0.8,10,9,100,9.000091021341882,2.1086567478988972e-5
Liar,0.8,10,10,100,9.999974073804147,1.974091752982749e-6
Detector2,0.8,10,0,100,0.002281029285751494,2.2758261911490384e-4
Detector2,0.8,10,1,100,0.0022071267550140606,2.2022553465013618e-4
Detector2,0.8,10,2,100,0.0021947949211815402,2.1899777964354958e-4
Detector2,0.8,10,3,100,0.0023824547448221367,2.3767786542110112e-4
Detector2,0.8,10,4,100,0.003096164910150474,3.0865786729996264e-4
Detector2,0.8,10,5,100,0.004641955540737834,4.620407789495648e-4
Detector2,0.8,10,6,100,0.007632288225988529,7.574036402423967e-4
Detector2,0.8,10,7,100,0.015496511916578828,0.0015256370034998157
Detector2,0.8,10,8,100,0.04083469307757345,0.003916722091883382
Detector2,0.8,10,9,100,0.1277527084403391,0.01114319539264968
Detector2,0.8,10,10,100,0.22687834620196748,0.017540456222662766
Detector,0.8,11,0,100,0.028439804681383105,0.0027630982191067886
Detector,0.8,11,1,100,0.028465862044527036,0.002765555674258899
Detector,0.8,11,2,100,0.028497344793712572,0.0027685246133420834
Detector,0.8,11,3,100,0.02856062432725432,0.0027744915065291767
Detector,0.8,11,4,100,0.02874099102517379,0.002791494646006467
Detector,0.8,11,5,100,0.029154701426470746,0.0028304704811204094
Detector,0.8,11,6,100,0.029969454580482287,0.0029071286372630697
Detector,0.8,11,7,100,0.03228480325313674,0.003124249473204299
Detector,0.8,11,8,100,0.042970999477102666,0.004112449268104151
Detector,0.8,11,9,100,0.20399217534494438,0.016237936774298183
Detector,0.8,11,10,100,0.5011166483135738,0.02499987530965438
Liar,0.8,11,0,100,9.282295933117185,0.05883439867566657
Liar,0.8,11,1,100,9.167263940887938,0.06370269532404002
Liar,0.8,11,2,100,8.761941475036785,0.08014240221892638
Liar,0.8,11,3,100,7.700268059434271,0.11207708756767758
Liar,0.8,11,4,100,6.274786320694633,0.1042511336102031
Liar,0.8,11,5,100,5.6862602274983844,0.04332152446430239
Liar,0.8,11,6,100,6.142021558427217,0.010065958083226287
Liar,0.8,11,7,100,7.023686410100046,0.0017992588638556435
Liar,0.8,11,8,100,8.003097740929384,2.595691112411206e-4
Liar,0.8,11,9,100,9.000063185811973,1.1631587049098251e-5
Liar,0.8,11,10,100,9.999987393031649,9.805230143348385e-7
Detector2,0.8,11,0,100,8.771316841052997e-4,8.763623241140383e-5
Detector2,0.8,11,1,100,8.595478791128434e-4,8.588090565563561e-5
Detector2,0.8,11,2,100,8.935236656737975e-4,8.927252811326783e-5
Detector2,0.8,11,3,100,0.0011190051323566018,1.1177529598703612e-4
Detector2,0.8,11,4,100,0.001908231109872231,1.9045897639035467e-4
Detector2,0.8,11,5,100,0.0035499564513129444,3.537354260506726e-4
Detector2,0.8,11,6,100,0.006297445201083761,6.257787385023107e-4
Detector2,0.8,11,7,100,0.013022629131526556,0.0012853040262029273
Detector2,0.8,11,8,100,0.03516487757748724,0.0033928308962447576
Detector2,0.8,11,9,100,0.12419112076299638,0.010876768628662723
Detector2,0.8,11,10,100,0.18570243751709734,0.015121704221730588
Detector,0.8,12,0,100,0.03070558821429286,0.002976275506670714
Detector,0.8,12,1,100,0.030715782163931435,0.002977232288998935
Detector,0.8,12,2,100,0.03073132611502884,0.002978691171024059
Detector,0.8,12,3,100,0.030775020862585194,0.002982791895349264
Detector,0.8,12,4,100,0.030923859245430826,0.002996757417479961
Detector,0.8,12,5,100,0.03127711777426377,0.00302988596779986
Detector,0.8,12,6,100,0.0319421344203959,0.003092183446906526
Detector,0.8,12,7,100,0.03375938076784155,0.0032619684978013445
Detector,0.8,12,8,100,0.041852596764662575,0.004010095690871713
Detector,0.8,12,9,100,0.15446563606467842,0.013060600333981274
Detector,0.8,12,10,100,0.4954736277724049,0.024997951195445726
Liar,0.8,12,0,100,9.06827592808946,0.0610680788057432
Liar,0.8,12,1,100,8.816966142862917,0.07142317064703804
Liar,0.8,12,2,100,8.026684578650258,0.10023329677637058
Liar,0.8,12,3,100,6.508211511629638,0.1258290620561465
Liar,0.8,12,4,100,5.3199924615191385,0.07964987701019924
Liar,0.8,12,5,100,5.323477091203498,0.02397557221783635
Liar,0.8,12,6,100,6.061022600287789,0.004917661348044155
Liar,0.8,12,7,100,7.0098454329523925,8.548433884887109e-4
Liar,0.8,12,8,100,8.001264315610745,1.253471550936429e-4
Liar,0.8,12,9,100,9.000024130257417,6.658354585460225e-6
Liar,0.8,12,10,100,9.999995091931039,4.936337672172557e-7
Detector2,0.8,12,0,100,3.4058114839717645e-4,3.4046515287853286e-5
Detector2,0.8,12,1,100,3.3941003063354784e-4,3.392948314646532e-5
Detector2,0.8,12,2,100,3.7937703399160437e-4,3.792331070576841e-5
Detector2,0.8,12,3,100,5.78912131818832e-4,5.78576992562465e-5
Detector2,0.8,12,4,100,0.0012641347923249646,1.262536755551798e-4
Detector2,0.8,12,5,100,0.0026676093767627695,2.6604932369757767e-4
Detector2,0.8,12,6,100,0.004888028607662141,4.864135783992818e-4
Detector2,0.8,12,7,100,0.010155573257454868,0.0010052437589267336
Detector2,0.8,12,8,100,0.027528914002551804,0.0026771072896391913
Detector2,0.8,12,9,100,0.08797273174434113,0.008023353021377933
Detector2,0.8,12,10,100,0.2162864690225396,0.01695066323403016
Detector,0.8,13,0,100,0.033769905075617473,0.003262949858680126
Detector,0.8,13,1,100,0.033774076741466146,0.00326333884817277
Detector,0.8,13,2,100,0.03378266931377588,0.0032641400567811943
Detector,0.8,13,3,100,0.03381354791289898,0.0032670191890441062
Detector,0.8,13,4,100,0.033927745508609906,0.0032776653593312908
Detector,0.8,13,5,100,0.03420115568626852,0.0033031436635992143
Detector,0.8,13,6,100,0.03470298703493438,0.003349868972578756
Detector,0.8,13,7,100,0.03604234757367685,0.003474329675505512
Detector,0.8,13,8,100,0.041832990334910586,0.004008299125454986
Detector,0.8,13,9,100,0.10555676060366025,0.00944145308945218
Detector,0.8,13,10,100,0.5175714299345152,0.024969124485005642
Liar,0.8,13,0,100,9.120771265361997,0.06500698469680087
Liar,0.8,13,1,100,8.668561243025383,0.08481911979935819
Liar,0.8,13,2,100,7.450497034936795,0.125252810747626
Liar,0.8,13,3,100,5.726498696259626,0.12220373916868048
Liar,0.8,13,4,100,4.858723579826727,0.05291191387338255
Liar,0.8,13,5,100,5.187673130585289,0.012871458825724755
Liar,0.8,13,6,100,6.034209984955565,0.0024700279551759055
Liar,0.8,13,7,100,7.005525628070437,4.223397785103505e-4
Liar,0.8,13,8,100,8.000729639935225,6.201876481975721e-5
Liar,0.8,13,9,100,9.00002797608534,4.16473534133268e-6
Liar,0.8,13,10,100,9.999996875753988,2.5758136937842007e-7
Detector2,0.8,13,0,100,1.3234116998465036e-4,1.3232365579937745e-5
Detector2,0.8,13,1,100,1.3736562865093672e-4,1.3734675933500204e-5
Detector2,0.8,13,2,100,1.753968595602546e-4,1.75366095501911e-5
Detector2,0.8,13,3,100,3.4511091770290264e-4,3.449918161573849e-5
Detector2,0.8,13,4,100,9.235624333365754e-4,9.227094657683049e-5
Detector2,0.8,13,5,100,0.002104272894460127,2.0998449300457675e-4
Detector2,0.8,13,6,100,0.003931435564391874,3.9159793787949085e-4
Detector2,0.8,13,7,100,0.008215407061526995,8.147914148340406e-4
Detector2,0.8,13,8,100,0.02255697017857651,0.0022048153274939323
Detector2,0.8,13,9,100,0.07415085538576159,0.0068652506031321465
Detector2,0.8,13,10,100,0.20497605452814235,0.016296087159821837
Detector,0.8,14,0,100,0.030683330797799252,0.0029741864008952074
Detector,0.8,14,1,100,0.03068551717974538,0.0029743916215156934
Detector,0.8,14,2,100,0.030691900599022215,0.0029749907836641954
Detector,0.8,14,3,100,0.030719128755908254,0.0029775463884386187
Detector,0.8,14,4,100,0.030825051998915998,0.0029874868168180127
Detector,0.8,14,5,100,0.03108206332327726,0.0030115968662845043
Detector,0.8,14,6,100,0.03155188416580273,0.0030556362771390496
Detector,0.8,14,7,100,0.03279605630331323,0.0031720474994263144
Detector,0.8,14,8,100,0.03811581670259218,0.0036663001219686573
Detector,0.8,14,9,100,0.09748234359242487,0.008797953628015328
Detector,0.8,14,10,100,0.44500942835795537,0.024697603703048118
Liar,0.8,14,0,100,8.860751398765741,0.07264399311422855
Liar,0.8,14,1,100,7.97944048912268,0.10718153272830358
Liar,0.8,14,2,100,6.207817075098107,0.14316476131755945
Liar,0.8,14,3,100,4.6606850484866635,0.09526826800654681
Liar,0.8,14,4,100,4.427810198093844,0.029873896037030244
Liar,0.8,14,5,100,5.085605992335832,0.00639365187691209
Liar,0.8,14,6,100,6.015203519824496,0.001185291223143326
Liar,0.8,14,7,100,7.002434592676161,2.0102121153290834e-4
Liar,0.8,14,8,100,8.000320821520777,2.967466586760031e-5
Liar,0.8,14,9,100,9.000014759239594,2.3331618933760467e-6
Liar,0.8,14,10,100,9.999998435669141,1.3461200674286667e-7
Detector2,0.8,14,0,100,4.824007512655419e-5,4.823774802170597e-6
Detector2,0.8,14,1,100,5.45622565879294e-5,5.455927954808544e-6
Detector2,0.8,14,2,100,8.785405980917674e-5,8.78463414733518e-6
Detector2,0.8,14,3,100,2.2950900340637764e-4,2.2945632902373306e-5
Detector2,0.8,14,4,100,7.087390166362036e-4,7.082367056425012e-5
