role,p,decay,ks,n,val,se,mor
Detector,0.5,NA,0,50,0.5722757221865304,0.034616585004555216,7
Detector,0.5,NA,1,50,0.5722739791911089,0.034616620635590636,7
Detector,0.5,NA,2,50,0.3542927799386563,0.03235287966523427,7
Detector,0.5,NA,3,50,0.2490743801778295,0.026450931923323755,7
Detector,0.5,NA,4,50,0.01902869934802457,0.00263985701251852,7
Detector,0.5,NA,5,50,0.016336648581674225,0.0022726076064250914,7
Detector,0.5,NA,6,50,0.016192850584601237,0.0022529330220555795,7
Detector,0.5,NA,7,50,0.016265742789733063,0.0022629069366837135,7
Detector,0.5,NA,8,50,0.01649547843925816,0.002294332067229618,7
Detector,0.5,NA,9,50,0.01683965231870717,0.0023413830653286347,7
Detector,0.5,NA,10,50,0.01684120360343749,0.0023415950610515875,7
Liar,0.5,NA,0,50,4.9300950230043724e-5,7.346517625749664e-6,7
Liar,0.5,NA,1,50,0.9974459294646933,3.9408130483689933e-4,7
Liar,0.5,NA,2,50,1.998381039418228,4.5567407361999816e-4,7
Liar,0.5,NA,3,50,2.971642339625396,0.004230143164964448,7
Liar,0.5,NA,4,50,2.655827663564144,0.1831062976675034,7
Liar,0.5,NA,5,50,2.3062979784715343,0.27210532411066807,7
Liar,0.5,NA,6,50,1.7421309417601825,0.25385384326631244,7
Liar,0.5,NA,7,50,1.309281637374588,0.19787657106199436,7
Liar,0.5,NA,8,50,1.157147922491378,0.16962398830450748,7
Liar,0.5,NA,9,50,1.1262666627502342,0.16369638615554444,7
Liar,0.5,NA,10,50,1.1211099207901918,0.16270460393430647,7
Detector2,0.5,NA,0,50,0.4845649045867701,0.03532164652847429,7
Detector2,0.5,NA,1,50,0.3836123130798312,0.03343963212127532,7
Detector2,0.5,NA,2,50,0.3515301821407965,0.03223794754200156,7
Detector2,0.5,NA,3,50,0.2056862513487604,0.02310533878358501,7
Detector2,0.5,NA,4,50,0.03446889282357763,0.004706614211116478,7
Detector2,0.5,NA,5,50,0.005335129500648255,7.504758878078944e-4,7
Detector2,0.5,NA,6,50,0.002131373218885065,3.0077924914225765e-4,7
Detector2,0.5,NA,7,50,0.003028647883325928,4.2701827441931446e-4,7
Detector2,0.5,NA,8,50,0.007049141605410881,9.898718827575724e-4,7
Detector2,0.5,NA,9,50,0.015420869795848743,0.002147209866253942,7
Detector2,0.5,NA,10,50,0.021846343047065807,0.003022044323585433,7
Detector,0.5,NA,0,50,0.4965434228315684,0.03535364936746764,8
Detector,0.5,NA,1,50,0.4965412349972426,0.03535364722781584,8
Detector,0.5,NA,2,50,0.4005913967983323,0.03395780326226937,8
Detector,0.5,NA,3,50,0.2076108886105769,0.023265030391145858,8
Detector,0.5,NA,4,50,0.022043648474001015,0.0030487228533972116,8
Detector,0.5,NA,5,50,0.01995631533509188,0.002765927485594073,8
Detector,0.5,NA,6,50,0.01981812433218618,0.002747161644743926,8
Detector,0.5,NA,7,50,0.019827760568683638,0.0027484703861703442,8
Detector,0.5,NA,8,50,0.019893022604750333,0.0027573332310121754,8
Detector,0.5,NA,9,50,0.019991439790322613,0.002770696399284545,8
Detector,0.5,NA,10,50,0.01999290781221469,0.002770895707795218,8
Liar,0.5,NA,0,50,1.734872495276513e-5,2.69112190567638e-6,8
Liar,0.5,NA,1,50,0.9990988967960407,1.4478179780507734e-4,8
Liar,0.5,NA,2,50,1.9995337180696644,1.4749309541402863e-4,8
Liar,0.5,NA,3,50,2.9836370785482846,0.002667497449780112,8
Liar,0.5,NA,4,50,3.1704568161185227,0.12503481806396224,8
Liar,0.5,NA,5,50,2.845591599605081,0.26961731835353187,8
Liar,0.5,NA,6,50,2.304838118617007,0.30011484913365233,8
Liar,0.5,NA,7,50,1.6211679962439944,0.2369183960632223,8
Liar,0.5,NA,8,50,1.2670426800193568,0.1796091563274099,8
Liar,0.5,NA,9,50,1.1816582085531218,0.16469741760270196,8
Liar,0.5,NA,10,50,1.1669524816192662,0.16214355705542716,8
Detector2,0.5,NA,0,50,0.5209941701627139,0.035293006863887054,8
Detector2,0.5,NA,1,50,0.4022716824780591,0.03400464856960492,8
Detector2,0.5,NA,2,50,0.38104416767028093,0.033354157565704694,8
Detector2,0.5,NA,3,50,0.13902311472535908,0.016927526574779212,8
Detector2,0.5,NA,4,50,0.018223745824158644,0.002530260123127707,8
Detector2,0.5,NA,5,50,0.002498521243648099,3.524614247173554e-4,8
Detector2,0.5,NA,6,50,7.897613764724711e-4,1.116009172075122e-4,8
Detector2,0.5,NA,7,50,9.800199442175318e-4,1.3845992305201415e-4,8
Detector2,0.5,NA,8,50,0.0022736920656045542,3.208175130478467e-4,8
Detector2,0.5,NA,9,50,0.005044684852890224,7.098271634735007e-4,8
Detector2,0.5,NA,10,50,0.007211332907505106,0.0010124820996891951,8
Detector,0.5,NA,0,50,0.3934804207491109,0.033750712846473525,9
Detector,0.5,NA,1,50,0.3934755400083903,0.03375056579474877,9
Detector,0.5,NA,2,50,0.5407783707161355,0.03512017294828086,9
Detector,0.5,NA,3,50,0.18525808252033793,0.02134578954651625,9
Detector,0.5,NA,4,50,0.017937983820731196,0.002491308671600889,9
Detector,0.5,NA,5,50,0.01619109968921207,0.0022526934267744947,9
Detector,0.5,NA,6,50,0.016053837210360047,0.002233907514601533,9
Detector,0.5,NA,7,50,0.01604350572668154,0.0022324933193526844,9
Detector,0.5,NA,8,50,0.01605871168591959,0.0022345747326017445,9
Detector,0.5,NA,9,50,0.01608457567218726,0.0022381148814718827,9
Detector,0.5,NA,10,50,0.016085795102528423,0.002238281787071766,9
Liar,0.5,NA,0,50,5.723595750763176e-6,9.87379418361727e-7,9
Liar,0.5,NA,1,50,0.9997018236857491,5.280497244226028e-5,9
Liar,0.5,NA,2,50,1.9998818095251596,4.581387704887991e-5,9
Liar,0.5,NA,3,50,2.9854730229306994,0.0027243341048811226,9
Liar,0.5,NA,4,50,3.6041547927481092,0.06768658705779293,9
Liar,0.5,NA,5,50,3.5191861788389245,0.2314495349582782,9
Liar,0.5,NA,6,50,3.1042232277850745,0.3231836832456257,9
Liar,0.5,NA,7,50,2.1945649512506926,0.26629834960123344,9
Liar,0.5,NA,8,50,1.5060847869520058,0.18270798805716643,9
Liar,0.5,NA,9,50,1.318065336477538,0.15700960444846482,9
Liar,0.5,NA,10,50,1.2849234622201882,0.15252568920076742,9
Detector2,0.5,NA,0,50,0.5195586090882696,0.035301239848338925,9
Detector2,0.5,NA,1,50,0.39105370114104976,0.03367676711646655,9
Detector2,0.5,NA,2,50,0.3434991132384012,0.031891572594513175,9
Detector2,0.5,NA,3,50,0.12184538361902539,0.01513195587379463,9
Detector2,0.5,NA,4,50,0.01474395649393024,0.002054367547778185,9
Detector2,0.5,NA,5,50,0.0018516104524112236,2.6137240376091956e-4,9
Detector2,0.5,NA,6,50,4.163321569694492e-4,5.885374537155402e-5,9
Detector2,0.5,NA,7,50,3.4869702842767734e-4,4.9296011307531575e-5,9
Detector2,0.5,NA,8,50,7.491688395075323e-4,1.0586910003907135e-4,9
Detector2,0.5,NA,9,50,0.001650649763238421,2.3305180524959347e-4,9
Detector2,0.5,NA,10,50,0.002342418311162629,3.304920062704977e-4,9
Detector,0.5,NA,0,50,0.6101417632722169,0.033639727168806886,10
Detector,0.5,NA,1,50,0.6101273425194018,0.03364017638615453,10
Detector,0.5,NA,2,50,0.33429234561971644,0.03147204625959797,10
Detector,0.5,NA,3,50,0.052819810097205,0.007075293164993904,10
Detector,0.5,NA,4,50,0.014875231650125845,0.002072382774902983,10
Detector,0.5,NA,5,50,0.01422658204545145,0.001983319462051044,10
Detector,0.5,NA,6,50,0.014170084519502052,0.00197555639344475,10
Detector,0.5,NA,7,50,0.014165681312576839,0.001974951330843358,10
Detector,0.5,NA,8,50,0.014171716693666665,0.0019757806757527536,10
Detector,0.5,NA,9,50,0.014181956407105397,0.001977187730559179,10
Detector,0.5,NA,10,50,0.014182261719396393,0.001977229683536363,10
Liar,0.5,NA,0,50,1.9818788824759604e-6,3.5262321595257643e-07,10
Liar,0.5,NA,1,50,0.9998995632413886,1.8767878465749655e-5,10
Liar,0.5,NA,2,50,1.9999227120281822,2.269557643724356e-5,10
Liar,0.5,NA,3,50,2.989428660697056,0.0018740848174431824,10
Liar,0.5,NA,4,50,3.8391999466900253,0.02900889169477544,10
Liar,0.5,NA,5,50,4.093135907011173,0.1533351602841951,10
Liar,0.5,NA,6,50,3.631978484953712,0.3021950180195194,10
Liar,0.5,NA,7,50,2.5919627013612874,0.2924343804518077,10
Liar,0.5,NA,8,50,1.5509956714697328,0.1906754147297956,10
Liar,0.5,NA,9,50,1.225691196884298,0.1525696395906132,10
Liar,0.5,NA,10,50,1.1671994695691434,0.14554235803341933,10
Detector2,0.5,NA,0,50,0.4172922490456794,0.0343879360800428,10
Detector2,0.5,NA,1,50,0.29382460404622923,0.02934375848512274,10
Detector2,0.5,NA,2,50,0.4157555095823642,0.034351652720212095,10
Detector2,0.5,NA,3,50,0.09866926318120418,0.012577115939299718,10
Detector2,0.5,NA,4,50,0.01022744235335842,0.0014315860129753958,10
Detector2,0.5,NA,5,50,0.001221940579649159,1.7259733230404274e-4,10
Detector2,0.5,NA,6,50,2.1714482241987822e-4,3.0702247004572305e-5,10
Detector2,0.5,NA,7,50,1.0187776456413658e-4,1.4406223811669195e-5,10
Detector2,0.5,NA,8,50,1.8014706353239676e-4,2.547205250466689e-5,10
Detector2,0.5,NA,9,50,3.9892747240037195e-4,5.639435795015151e-5,10
Detector2,0.5,NA,10,50,5.743083969585303e-4,8.11728273713567e-5,10
Detector,0.5,NA,0,50,0.5325433250003895,0.035205564226125544,11
Detector,0.5,NA,1,50,0.5324417691647698,0.03520649755270597,11
Detector,0.5,NA,2,50,0.39719457302115574,0.03386066299377368,11
Detector,0.5,NA,3,50,0.03819456003865963,0.005195217554054443,11
Detector,0.5,NA,4,50,0.016612875356604162,0.0023103848193304385,11
Detector,0.5,NA,5,50,0.016080216748369788,0.0022375182643767067,11
Detector,0.5,NA,6,50,0.016031928217240893,0.0022309085296010507,11
Detector,0.5,NA,7,50,0.01602631200320107,0.002230139739335473,11
Detector,0.5,NA,8,50,0.016026969565154373,0.002230229751898186,11
Detector,0.5,NA,9,50,0.01602928287695744,0.002230546416333531,11
Detector,0.5,NA,10,50,0.016029410740157304,0.002230563919216548,11
Liar,0.5,NA,0,50,8.23533644963793e-7,1.334740025717693e-7,11
Liar,0.5,NA,1,50,0.9999587272191941,7.035638484332563e-6,11
Liar,0.5,NA,2,50,1.999967704792308,8.700807232062676e-6,11
Liar,0.5,NA,3,50,2.9944646031069073,9.094822877076826e-4,11
Liar,0.5,NA,4,50,3.929045702977359,0.011786579236943685,11
Liar,0.5,NA,5,50,4.4772250483967575,0.08445928300785727,11
Liar,0.5,NA,6,50,4.0860982454198655,0.2668289843839405,11
Liar,0.5,NA,7,50,3.1425337082391396,0.3425390879880546,11
Liar,0.5,NA,8,50,1.8547900032334026,0.24499909374915765,11
Liar,0.5,NA,9,50,1.201679664359936,0.1649344449952088,11
Liar,0.5,NA,10,50,1.0626508754553656,0.14666798390358868,11
Detector2,0.5,NA,0,50,0.43297711446386045,0.03472006482563206,11
Detector2,0.5,NA,1,50,0.2898279920028812,0.029108436311284354,11
Detector2,0.5,NA,2,50,0.3599647731851863,0.0325820853908828,11
Detector2,0.5,NA,3,50,0.06745575704759255,0.0088961779977801,11
Detector2,0.5,NA,4,50,0.0065769492501043135,9.240037236953268e-4,11
Detector2,0.5,NA,5,50,7.755017044324003e-4,1.0958745159232039e-4,11
Detector2,0.5,NA,6,50,1.2993663914082464e-4,1.837342804047558e-5,11
Detector2,0.5,NA,7,50,4.4368857644917425e-5,6.274425621394786e-6,11
Detector2,0.5,NA,8,50,5.9278093516723435e-5,8.382691440872317e-6,11
Detector2,0.5,NA,9,50,1.254755154890029e-4,1.774269102235029e-5,11
Detector2,0.5,NA,10,50,1.7873960014216494e-4,2.527307855789883e-5,11
Detector,0.5,NA,0,50,0.46054330649515307,0.03513516995562807,12
Detector,0.5,NA,1,50,0.4599517150742574,0.03512851827805837,12
Detector,0.5,NA,2,50,0.40269767951854596,0.034016398205841514,12
Detector,0.5,NA,3,50,0.034009553216807153,0.004646102170265161,12
Detector,0.5,NA,4,50,0.023879910819374316,0.003296483826603769,12
Detector,0.5,NA,5,50,0.023526490098038432,0.0032488720194644325,12
Detector,0.5,NA,6,50,0.023493534157362342,0.0032444304906343114,12
Detector,0.5,NA,7,50,0.02348936743700307,0.00324386891268706,12
Detector,0.5,NA,8,50,0.02348902792358684,0.0032438231538809872,12
Detector,0.5,NA,9,50,0.023489468990994737,0.0032438825998847907,12
Detector,0.5,NA,10,50,0.023489486985568506,0.0032438850251489708,12
Liar,0.5,NA,0,50,3.0794907812879617e-7,5.168284861757448e-8,12
Liar,0.5,NA,1,50,0.9999845022947729,2.6525733743772494e-6,12
Liar,0.5,NA,2,50,1.9999952524263074,2.0058771243205467e-6,12
Liar,0.5,NA,3,50,2.997530214386062,4.1521283089182164e-4,12
Liar,0.5,NA,4,50,3.9725241544911447,0.00460125867193047,12
Liar,0.5,NA,5,50,4.767809937342323,0.03852802060717521,12
Liar,0.5,NA,6,50,4.7807283890756995,0.19459118956135835,12
Liar,0.5,NA,7,50,4.122638686657741,0.37539623531980376,12
Liar,0.5,NA,8,50,2.991553889594522,0.3411441353663627,12
Liar,0.5,NA,9,50,1.723981876876456,0.2035241227774235,12
Liar,0.5,NA,10,50,1.3196244570883628,0.1551865625123183,12
Detector2,0.5,NA,0,50,0.5175734137185297,0.03531166462741139,12
Detector2,0.5,NA,1,50,0.31748271039784237,0.030644231502443484,12
Detector2,0.5,NA,2,50,0.2585513763923495,0.0271108363345474,12
Detector2,0.5,NA,3,50,0.04003282608805448,0.005434850852225031,12
Detector2,0.5,NA,4,50,0.0037473530660173176,5.2796982158074e-4,12
Detector2,0.5,NA,5,50,4.397949879903783e-4,6.216905000136634e-5,12
Detector2,0.5,NA,6,50,7.204529733602912e-5,1.0188009608715009e-5,12
Detector2,0.5,NA,7,50,2.021483946826778e-5,2.858752223336424e-6,12
Detector2,0.5,NA,8,50,1.9536020165537613e-5,2.762756492968754e-6,12
Detector2,0.5,NA,9,50,3.83625757216213e-5,5.425079359306122e-6,12
Detector2,0.5,NA,10,50,5.427276437247072e-5,7.674911383037738e-6,12
Detector,0.5,NA,0,50,0.44067715024456194,0.034857648951307066,13
Detector,0.5,NA,1,50,0.43911297212533423,0.03483105754173403,13
Detector,0.5,NA,2,50,0.4189083002116688,0.03442537148589719,13
Detector,0.5,NA,3,50,0.02900902274631644,0.003983485959271127,13
Detector,0.5,NA,4,50,0.0237532143910552,0.0032794197162465187,13
Detector,0.5,NA,5,50,0.023514462130719827,0.003247251025211863,13
Detector,0.5,NA,6,50,0.02349180270870157,0.003244197131825418,13
Detector,0.5,NA,7,50,0.023488871715987368,0.003243802100583451,13
Detector,0.5,NA,8,50,0.023488474674462904,0.0032437485882176663,13
Detector,0.5,NA,9,50,0.023488537289567804,0.0032437570273439703,13
Detector,0.5,NA,10,50,0.02348852620987037,0.003243755534046767,13
Liar,0.5,NA,0,50,1.0385780803952526e-7,1.870570268759673e-8,13
Liar,0.5,NA,1,50,0.999994838187797,9.535652643296318e-7,13
Liar,0.5,NA,2,50,1.9999978733851411,8.418670641384507e-7,13
Liar,0.5,NA,3,50,2.99912277352167,1.5911724933960467e-4,13
Liar,0.5,NA,4,50,3.9907055388737294,0.0016761305779006217,13
Liar,0.5,NA,5,50,4.916409249001642,0.014968841840007116,13
Liar,0.5,NA,6,50,5.4163767933036,0.10241922861279447,13
Liar,0.5,NA,7,50,4.969883984735655,0.3187742737300416,13
Liar,0.5,NA,8,50,4.032864496659708,0.4015125225666429,13
Liar,0.5,NA,9,50,2.397235401609157,0.2674374391252996,13
Liar,0.5,NA,10,50,1.500002293102798,0.16926824713738617,13
Detector2,0.5,NA,0,50,0.4657623609978156,0.035189562693489544,13
Detector2,0.5,NA,1,50,0.25271911111388423,0.026707728877213222,13
Detector2,0.5,NA,2,50,0.23646640470856653,0.025533632112790982,13
Detector2,0.5,NA,3,50,0.030203670749656686,0.00414243079012071,13
Detector2,0.5,NA,4,50,0.0027295897664489682,3.849686042591799e-4,13
Detector2,0.5,NA,5,50,3.1937028620086994e-4,4.515135440865376e-5,13
Detector2,0.5,NA,6,50,5.1569693704017685e-5,7.29267992369948e-6,13
Detector2,0.5,NA,7,50,1.211348641798584e-5,1.7130849263114228e-6,13
Detector2,0.5,NA,8,50,6.484363787196221e-6,9.170215747813363e-7,13
Detector2,0.5,NA,9,50,9.599761283857028e-6,1.3575982275734612e-6,13
Detector2,0.5,NA,10,50,1.3084836287477091e-5,1.850451080751897e-6,13
Detector,0.5,NA,0,50,0.5449448273077916,0.035069662616182884,14
Detector,0.5,NA,1,50,0.5353735998693063,0.03517837970877298,14
Detector,0.5,NA,2,50,0.42576706872915115,0.03457603270395405,14
Detector,0.5,NA,3,50,0.012018177393818432,0.0016792005283876124,14
Detector,0.5,NA,4,50,0.008754121585134035,0.0012271819718438605,14
Detector,0.5,NA,5,50,0.008578591990740148,0.0012027885994707755,14
Detector,0.5,NA,6,50,0.008561721348005287,0.0012004436248398813,14
Detector,0.5,NA,7,50,0.00855951330551262,0.0012001367068273875,14
Detector,0.5,NA,8,50,0.008559163284229022,0.0012000880537255368,14
Detector,0.5,NA,9,50,0.008559133413353556,0.0012000839016600017,14
Detector,0.5,NA,10,50,0.008559119065116614,0.0012000819072483266,14
Liar,0.5,NA,0,50,4.622205826132643e-8,7.156562303252233e-9,14
Liar,0.5,NA,1,50,0.9999976981813372,3.631248198359183e-7,14
Liar,0.5,NA,2,50,1.999999266550798,2.703795212813142e-7,14
Liar,0.5,NA,3,50,2.9995980878717576,6.251176875070494e-5,14
Liar,0.5,NA,4,50,3.9958488142900364,6.417399997602944e-4,14
Liar,0.5,NA,5,50,4.96181476311994,0.005874901903504301,14
Liar,0.5,NA,6,50,5.692485401011965,0.046944265763629506,14
Liar,0.5,NA,7,50,5.4360206731577305,0.22979183449613969,14
Liar,0.5,NA,8,50,4.420675053657177,0.4295517737355637,14
Liar,0.5,NA,9,50,3.023161586489929,0.3703871276322881,14
Liar,0.5,NA,10,50,1.646112806145592,0.20860533071845208,14
Detector2,0.5,NA,0,50,0.3693328431911578,0.03294072413513502,14
Detector2,0.5,NA,1,50,0.16661619325531818,0.019637095993821633,14
Detector2,0.5,NA,2,50,0.21945947879538305,0.0242250563167843,14
Detector2,0.5,NA,3,50,0.023481264641119545,0.0032427768283449588,14
Detector2,0.5,NA,4,50,0.002073250300482755,2.9259398845002393e-4,14
Detector2,0.5,NA,5,50,2.4254535269497174e-4,3.429277315654613e-5,14
Detector2,0.5,NA,6,50,3.9181131001347265e-5,5.540831580567806e-6,14
Detector2,0.5,NA,7,50,8.697938236468147e-6,1.2300635227600692e-6,14
Detector2,0.5,NA,8,50,2.9321581236827944e-6,4.1466856267610563e-7,14
Detector2,0.5,NA,9,50,2.2394370162079565e-6,3.167035108010093e-7,14
Detector2,0.5,NA,10,50,2.551023997389946e-6,3.6076835317373464e-7,14
Detector,0.5,NA,0,50,0.41334569986137404,0.0342934106586529,15
Detector,0.5,NA,1,50,0.321223109996509,0.030835346145995604,15
Detector,0.5,NA,2,50,0.3691620908920823,0.032934409305124444,15
Detector,0.5,NA,3,50,0.018168561693348285,0.0025227399218841844,15
Detector,0.5,NA,4,50,0.01615808668718318,0.0022481757133083887,15
Detector,0.5,NA,5,50,0.016037231400940363,0.002231634461693841,15
Detector,0.5,NA,6,50,0.016025480505946547,0.00223002591688341,15
Detector,0.5,NA,7,50,0.01602392427908625,0.0022298128867222246,15
Detector,0.5,NA,8,50,0.016023653469308754,0.0022297758158035075,15
Detector,0.5,NA,9,50,0.016023597692873405,0.0022297681806124226,15
Detector,0.5,NA,10,50,0.016023584241241545,0.0022297663392292946,15
Liar,0.5,NA,0,50,2.0922232069834305e-8,2.6217367923665853e-9,15
Liar,0.5,NA,1,50,0.9999989601611551,1.3329105995434948e-7,15
Liar,0.5,NA,2,50,1.9999993085298433,1.1426660106848624e-7,15
Liar,0.5,NA,3,50,2.9998157436153243,2.333814426467591e-5,15
Liar,0.5,NA,4,50,3.998126505559036,2.361369170285227e-4,15
Liar,0.5,NA,5,50,4.9826319460809785,0.0021814359033530237,15
Liar,0.5,NA,6,50,5.851159523207667,0.018618223293756467,15
Liar,0.5,NA,7,50,5.997029051490579,0.12350312097015428,15
Liar,0.5,NA,8,50,4.686287805441874,0.37245784847884855,15
Liar,0.5,NA,9,50,3.2785643749064626,0.44521964538996606,15
Liar,0.5,NA,10,50,1.7951487753921096,0.27788530243794046,15
Detector2,0.5,NA,0,50,0.4735853595204985,0.03525666467941399,15
Detector2,0.5,NA,1,50,0.19122114460867498,0.021871607312788904,15
Detector2,0.5,NA,2,50,0.12065280018294702,0.015004198066511105,15
Detector2,0.5,NA,3,50,0.011876498141115641,0.0016596428213186225,15
Detector2,0.5,NA,4,50,0.0010335483276363374,1.4601473680654614e-4,15
Detector2,0.5,NA,5,50,1.2074980711539106e-4,1.707453949131631e-5,15
Detector2,0.5,NA,6,50,1.9520384864455093e-05,2.760545413844661e-6,15
Detector2,0.5,NA,7,50,4.3306307934912654e-6,6.124410279111299e-7,15
Detector2,0.5,NA,8,50,1.3836877034639142e-6,1.956827208686056e-7,15
Detector2,0.5,NA,9,50,8.657861529088742e-7,1.224405459484346e-7,15
Detector2,0.5,NA,10,50,8.764373339737682e-7,1.2394684779584203e-7,15
Detector,0.5,NA,0,50,0.5344003791436989,0.035187982994201755,16
Detector,0.5,NA,1,50,0.3534781091426367,0.032319211409074615,16
Detector,0.5,NA,2,50,0.037534428402798525,0.005108930652122134,16
Detector,0.5,NA,3,50,0.01833463693017694,0.0025453691716282962,16
Detector,0.5,NA,4,50,0.0179220707915523,0.0024891389304116237,16
Detector,0.5,NA,5,50,0.017893060583481026,0.002485183204854721,16
Detector,0.5,NA,6,50,0.01789018322945154,0.002484790846438351,16
Detector,0.5,NA,7,50,0.01788979825300484,0.0024847383505485583,16
Detector,0.5,NA,8,50,0.01788973122382247,0.0024847292103576447,16
Detector,0.5,NA,9,50,0.017889718124961127,0.002484727424178862,16
Detector,0.5,NA,10,50,0.017889714884482814,0.0024847269823027665,16
Liar,0.5,NA,0,50,1.5061803853037877e-9,2.144180758538212e-10,16
Liar,0.5,NA,1,50,0.9999999820920886,1.2680612046231384e-8,16
Liar,0.5,NA,2,50,1.9999963702352799,5.687547786856968e-7,16
Liar,0.5,NA,3,50,2.99995051578848,7.375075741076596e-6,16
Liar,0.5,NA,4,50,3.9995020653827376,7.236804673578969e-5,16
Liar,0.5,NA,5,50,4.99535907756091,6.640413625921152e-4,16
Liar,0.5,NA,6,50,5.959052329314333,0.005783207827572109,16
Liar,0.5,NA,7,50,6.673304557134757,0.04483438078488813,16
Liar,0.5,NA,8,50,6.202535945602568,0.21263485480781424,16
Liar,0.5,NA,9,50,4.024751826412949,0.33068525259959847,16
Liar,0.5,NA,10,50,1.796457763206165,0.22235085196726206,16
Detector2,0.5,NA,0,50,0.32980555739985623,0.03125890708290544,16
Detector2,0.5,NA,1,50,0.2764026648620611,0.028284869702932113,16
Detector2,0.5,NA,2,50,0.06225039358093939,0.008255511562483104,16
Detector2,0.5,NA,3,50,0.0049169691731527415,6.919453634842459e-4,16
Detector2,0.5,NA,4,50,4.2099328809147774e-4,5.9512376905326375e-5,16
Detector2,0.5,NA,5,50,4.9237431779537264e-5,6.962881528618792e-6,16
Detector2,0.5,NA,6,50,7.97661659842116e-6,1.1280549394002266e-6,16
Detector2,0.5,NA,7,50,1.7598437951930922e-6,2.4887905829298373e-7,16
Detector2,0.5,NA,8,50,5.200576251299103e-7,7.354721641861561e-8,16
Detector2,0.5,NA,9,50,2.395140902909765e-7,3.387239937397643e-8,16
Detector2,0.5,NA,10,50,1.9133514991305064e-7,2.7058871219258382e-8,16
Detector,0.5,NA,0,50,0.5125956545059055,0.035332902488691476,17
Detector,0.5,NA,1,50,0.3984273241187414,0.03389629372697079,17
Detector,0.5,NA,2,50,0.023307225758055806,0.00321931560991681,17
Detector,0.5,NA,3,50,0.016307958089688292,0.0022686826119407686,17
Detector,0.5,NA,4,50,0.01604460750083699,0.002232644133958055,17
Detector,0.5,NA,5,50,0.016025731231869105,0.002230060238411556,17
Detector,0.5,NA,6,50,0.016023869968074842,0.0022298054521360084,17
Detector,0.5,NA,7,50,0.016023622651454007,0.0022297715971724263,17
Detector,0.5,NA,8,50,0.016023579148298914,0.0022297656420604377,17
Detector,0.5,NA,9,50,0.016023569619774514,0.0022297643377083075,17
Detector,0.5,NA,10,50,0.016023567379351508,0.0022297640310185796,17
Liar,0.5,NA,0,50,6.315265853821656e-10,9.10032085054659e-11,17
Liar,0.5,NA,1,50,0.9999999999922109,1.274350133213752e-9,17
Liar,0.5,NA,2,50,1.9999984850592425,2.3006159825238073e-7,17
Liar,0.5,NA,3,50,2.999981444321188,2.678392075047708e-6,17
Liar,0.5,NA,4,50,3.999813152363936,2.6195242623734935e-5,17
Liar,0.5,NA,5,50,4.9982546243374575,2.4041072928354074e-4,17
Liar,0.5,NA,6,50,5.9844706640784,0.0021117410249072116,17
Liar,0.5,NA,7,50,6.869512839982654,0.01743560367971336,17
Liar,0.5,NA,8,50,7.091717680798456,0.11283666997010978,17
Liar,0.5,NA,9,50,5.419557798730276,0.30408182573651754,17
Liar,0.5,NA,10,50,2.5511670200749528,0.22891351363865228,17
Detector2,0.5,NA,0,50,0.4226271887016946,0.0345087127664558,17
Detector2,0.5,NA,1,50,0.17776497036136696,0.0206707939398517,17
Detector2,0.5,NA,2,50,0.029447460715192993,0.004041865886883661,17
Detector2,0.5,NA,3,50,0.0021861476511173717,3.08492078933889e-4,17
Detector2,0.5,NA,4,50,1.8619028951049466e-4,2.6326380631537944e-5,17
Detector2,0.5,NA,5,50,2.1759431040621615e-5,3.0771812895458566e-6,17
Detector2,0.5,NA,6,50,3.524991535363168e-6,4.98507326415795e-7,17
Detector2,0.5,NA,7,50,7.77150036438591e-7,1.0990552673986955e-7,17
Detector2,0.5,NA,8,50,2.2370634051588184e-7,3.163684699727654e-8,17
Detector2,0.5,NA,9,50,8.694614484069597e-8,1.229604065388335e-8,17
Detector2,0.5,NA,10,50,5.556319546296453e-8,7.85782202264544e-9,17
Detector,0.5,NA,0,50,0.552105677670769,0.03497137984442999,18
Detector,0.5,NA,1,50,0.31580295670155684,0.030557117395697542,18
Detector,0.5,NA,2,50,0.02072007108440906,0.0028695453471139923,18
Detector,0.5,NA,3,50,0.018031461017196573,0.0025040528392430515,18
Detector,0.5,NA,4,50,0.01790032772000843,0.002486174147280145,18
Detector,0.5,NA,5,50,0.017890801640128805,0.002484875173636172,18
Detector,0.5,NA,6,50,0.017889862302216758,0.002484747084385441,18
Detector,0.5,NA,7,50,0.017889737525868324,0.002484730069713284,18
Detector,0.5,NA,8,50,0.01788971542384533,0.0024847270558509835,18
Detector,0.5,NA,9,50,0.017889710361192718,0.0024847263655006805,18
Detector,0.5,NA,10,50,0.017889709180830715,0.002484726204544886,18
Liar,0.5,NA,0,50,3.343703402584639e-10,3.698019340154839e-11,18
Liar,0.5,NA,1,50,0.9999999994963742,4.280244197569468e-10,18
Liar,0.5,NA,2,50,1.9999992187630358,9.03811706437367e-8,18
Liar,0.5,NA,3,50,2.999990877795252,1.011929996895401e-6,18
Liar,0.5,NA,4,50,3.999908865382633,9.889000833467011e-6,18
Liar,0.5,NA,5,50,4.999151941703108,9.080704288640947e-5,18
Liar,0.5,NA,6,50,5.992455144899691,8.005027860281014e-4,18
Liar,0.5,NA,7,50,6.935533664264608,0.006778841758610525,18
